time,server,avg_bitrate_mode_live,avg_bitrate_mode_vod
2025-01-12 20:55:30,cecbep1-01,3829551.0,2660623.0
2025-01-12 20:55:30,cecbep1-02,3936667.0,2480800.0
2025-01-12 20:55:30,cecbep1-03,3905591.0,2464505.0
2025-01-12 20:55:30,cecbep1-04,3861154.0,2387891.0
2025-01-12 20:55:30,cecbep1-05,3939098.0,2557838.0
2025-01-12 20:55:30,cecbep1-06,3854592.0,2310907.0
2025-01-12 20:55:30,cecbep1-07,3704762.0,2605051.0
2025-01-12 20:55:30,cecbep1-08,3971855.0,1981313.0
2025-01-12 20:55:30,cecmaz1-01,3632051.0,2144273.0
2025-01-12 20:55:30,cecmaz1-02,3491703.0,1378824.0
2025-01-12 20:55:30,cecmaz1-03,3682827.0,1730579.0
2025-01-12 20:55:30,cecmaz1-04,3814739.0,1660233.0
2025-01-12 20:55:30,cecmaz1-05,3669637.0,2071017.0
2025-01-12 20:55:30,cecmaz1-06,3623239.0,1574976.0
2025-01-12 20:55:30,cecmaz1-07,3613425.0,2192193.0
2025-01-12 20:55:30,cecmaz1-08,3630602.0,1676445.0
2025-01-12 20:55:30,cecmsm1-01,,0.0
2025-01-12 20:55:30,cecmsm1-02,3542193.0,2297197.0
2025-01-12 20:55:30,cecmsm1-03,3732326.0,1685480.0
2025-01-12 20:55:30,cecmsm1-04,3905577.0,1888006.0
2025-01-12 20:55:30,cecmsm1-05,3940357.0,2104779.0
2025-01-12 20:55:30,cecmsm1-06,0.0,0.0
2025-01-12 20:55:30,cecmsm1-07,3995118.0,1656453.0
2025-01-12 20:55:30,cecmsm1-08,3890478.0,1734413.0
2025-01-12 20:55:30,cefsbin3-01,4492642.0,1561929.0
2025-01-12 20:55:30,cefsbin3-02,4502235.0,1989426.0
2025-01-12 20:55:30,cefsbin3-03,4581744.0,2095117.0
2025-01-12 20:55:30,cefsbin3-04,4510012.0,1814179.0
2025-01-12 20:55:30,cefsbin3-05,4285436.0,1956266.0
2025-01-12 20:55:30,cefsbin3-06,4315470.0,1661978.0
2025-01-12 20:55:30,ceihta1-01,4032354.0,2360079.0
2025-01-12 20:55:30,ceihta1-02,4018922.0,2671605.0
2025-01-12 20:55:30,ceihta1-03,3740959.0,2344587.0
2025-01-12 20:55:30,ceihta1-04,3848398.0,2718368.0
2025-01-12 20:55:30,ceihta1-05,3979401.0,1760420.0
2025-01-12 20:55:30,ceihta1-06,4024960.0,1803266.0
2025-01-12 20:55:30,ceihta1-07,3920033.0,1837027.0
2025-01-12 20:55:30,ceihta1-08,3264726.0,1334705.0
2025-01-12 20:55:30,ceihta1-09,3822978.0,2622909.0
2025-01-12 20:55:30,ceihta1-10,3979778.0,1768970.0
2025-01-12 20:55:30,ceihta1-11,3939574.0,2788665.0
2025-01-12 20:55:30,ceihta1-12,3991104.0,1759763.0
2025-01-12 20:55:30,ceihta1-13,3698212.0,2792521.0
2025-01-12 20:55:30,ceihta1-14,3901441.0,3270493.0
2025-01-12 20:55:30,ceihta1-15,3954626.0,2518035.0
2025-01-12 20:55:30,ceihta1-16,4078793.0,1826138.0
2025-01-12 20:55:30,ceihta1-17,3829644.0,1648259.0
2025-01-12 20:55:30,ceihta1-18,3883230.0,2130202.0
2025-01-12 20:55:30,ceihta1-19,3717904.0,2000491.0
2025-01-12 20:55:30,ceihta1-20,3853634.0,2129595.0
2025-01-12 20:55:30,ceimno1-01,4092145.0,3527582.0
2025-01-12 20:55:30,ceimno1-02,4108940.0,3223765.0
2025-01-12 20:55:30,ceimno1-03,4258157.0,4656746.0
2025-01-12 20:55:30,ceimno1-04,4564549.0,2652594.0
2025-01-12 20:55:30,ceimno1-05,4226359.0,2273555.0
2025-01-12 20:55:30,ceimno1-06,4053318.0,4133774.0
2025-01-12 20:55:30,ceimno1-07,4258211.0,4842765.0
2025-01-12 20:55:30,ceimno1-08,3898232.0,2164483.0
2025-01-12 20:55:30,ceimno1-09,4253815.0,3163163.0
2025-01-12 20:55:30,ceimno1-10,4277140.0,4136419.0
2025-01-12 20:55:30,ceimno1-11,4329842.0,2258151.0
2025-01-12 20:55:30,ceimno1-12,4238575.0,3017250.0
2025-01-12 20:55:30,ceimno1-13,3000000.0,5041667.0
2025-01-12 20:55:30,ceimno1-14,4247813.0,4183736.0
2025-01-12 20:55:30,ceimno1-15,4119002.0,3113663.0
2025-01-12 20:55:30,ceimno1-16,4087357.0,2853805.0
2025-01-12 20:55:30,ceimno1-17,4218936.0,4858276.0
2025-01-12 20:55:30,ceimno1-18,4501171.0,1920559.0
2025-01-12 20:55:30,ceimno1-19,3811759.0,2438030.0
2025-01-12 20:55:30,ceimpe1-01,3823798.0,2455969.0
2025-01-12 20:55:30,ceimpe1-02,3403702.0,2585497.0
2025-01-12 20:55:30,ceimpe1-03,3942915.0,2264149.0
2025-01-12 20:55:30,ceimpe1-04,3405721.0,2758058.0
2025-01-12 20:55:30,ceimpe1-05,3681705.0,2139397.0
2025-01-12 20:55:30,ceimpe1-06,3218946.0,2208209.0
2025-01-12 20:55:30,ceimpe1-07,3740203.0,3193432.0
2025-01-12 20:55:30,ceimpe1-08,3133979.0,2615811.0
2025-01-12 20:55:30,ceimpe1-09,3756445.0,3494372.0
2025-01-12 20:55:30,ceimpe1-10,3179127.0,2993129.0
2025-01-12 20:55:30,ceimpe1-11,3700922.0,2876484.0
2025-01-12 20:55:30,ceimpe1-12,2956258.0,2620575.0
2025-01-12 20:55:30,ceimpe1-13,3829128.0,2108181.0
2025-01-12 20:55:30,ceimpe1-14,3229168.0,1658676.0
2025-01-12 20:55:30,ceimpe1-15,4068172.0,1771514.0
2025-01-12 20:55:30,ceimpe1-16,2999888.0,1939655.0
2025-01-12 20:55:30,ceimsm1-01,4107082.0,2592843.0
2025-01-12 20:55:30,ceimsm1-02,4251217.0,2795529.0
2025-01-12 20:55:30,ceimsm1-03,4133045.0,2560398.0
2025-01-12 20:55:30,ceimsm1-04,4072196.0,2542008.0
2025-01-12 20:55:30,ceimsm1-05,4146745.0,2917970.0
2025-01-12 20:55:30,ceimsm1-06,4020164.0,2693508.0
2025-01-12 20:55:30,ceimsm1-07,4050361.0,2428168.0
2025-01-12 20:55:30,ceimsm1-08,4044280.0,2814140.0
2025-01-12 20:55:30,ceimsm1-09,4363598.0,2667194.0
2025-01-12 20:55:30,ceimsm1-10,4115597.0,2702716.0
2025-01-12 20:55:30,ceimsm1-11,4150123.0,2476563.0
2025-01-12 20:55:30,ceimsm1-12,4127051.0,3384394.0
2025-01-12 20:55:30,ceimsm1-13,4034485.0,2564892.0
2025-01-12 20:55:30,ceimsm1-14,3457313.0,2229800.0
2025-01-12 20:55:30,ceimsm1-15,4198803.0,3381696.0
2025-01-12 20:55:30,ceimsm1-16,3911449.0,2761030.0
2025-01-12 20:55:30,ceimsm1-17,4163913.0,3361661.0
2025-01-12 20:55:30,ceimsm1-18,3842146.0,2835642.0
2025-01-12 20:55:30,codmno1-05,,8717703.0
2025-01-12 20:55:30,codmpe1-05,,8000000.0
2025-01-12 20:56:00,cecbep1-01,3820715.0,2660038.0
2025-01-12 20:56:00,cecbep1-02,3880090.0,2476905.0
2025-01-12 20:56:00,cecbep1-03,3879827.0,2418299.0
2025-01-12 20:56:00,cecbep1-04,3857151.0,2320556.0
2025-01-12 20:56:00,cecbep1-05,3892798.0,2549676.0
2025-01-12 20:56:00,cecbep1-06,3842683.0,2310528.0
2025-01-12 20:56:00,cecbep1-07,3674440.0,2557170.0
2025-01-12 20:56:00,cecbep1-08,3922885.0,1947052.0
2025-01-12 20:56:00,cecmaz1-01,3609395.0,2148283.0
2025-01-12 20:56:00,cecmaz1-02,3602444.0,1389547.0
2025-01-12 20:56:00,cecmaz1-03,3650544.0,1674501.0
2025-01-12 20:56:00,cecmaz1-04,3796407.0,1627969.0
2025-01-12 20:56:00,cecmaz1-05,3648702.0,2094681.0
2025-01-12 20:56:00,cecmaz1-06,3600013.0,1530796.0
2025-01-12 20:56:00,cecmaz1-07,3603978.0,2176869.0
2025-01-12 20:56:00,cecmaz1-08,3620428.0,1672961.0
2025-01-12 20:56:00,cecmsm1-01,,0.0
2025-01-12 20:56:00,cecmsm1-02,3484418.0,2611099.0
2025-01-12 20:56:00,cecmsm1-03,3159703.0,1493070.0
2025-01-12 20:56:00,cecmsm1-04,3861422.0,1778807.0
2025-01-12 20:56:00,cecmsm1-05,3916794.0,2028813.0
2025-01-12 20:56:00,cecmsm1-06,460000.0,0.0
2025-01-12 20:56:00,cecmsm1-07,3945895.0,1611431.0
2025-01-12 20:56:00,cecmsm1-08,3839307.0,1663309.0
2025-01-12 20:56:00,cefsbin3-01,4482430.0,2006132.0
2025-01-12 20:56:00,cefsbin3-02,4431896.0,1913170.0
2025-01-12 20:56:00,cefsbin3-03,4545683.0,2079643.0
2025-01-12 20:56:00,cefsbin3-04,4452482.0,1811091.0
2025-01-12 20:56:00,cefsbin3-05,4276163.0,1999832.0
2025-01-12 20:56:00,cefsbin3-06,4290138.0,1679408.0
2025-01-12 20:56:00,ceihta1-01,4044345.0,2388105.0
2025-01-12 20:56:00,ceihta1-02,4031220.0,2652795.0
2025-01-12 20:56:00,ceihta1-03,3782634.0,2928597.0
2025-01-12 20:56:00,ceihta1-04,3840515.0,2671539.0
2025-01-12 20:56:00,ceihta1-05,3897262.0,1733729.0
2025-01-12 20:56:00,ceihta1-06,4060764.0,1776979.0
2025-01-12 20:56:00,ceihta1-07,3808685.0,1912993.0
2025-01-12 20:56:00,ceihta1-08,3780569.0,1372986.0
2025-01-12 20:56:00,ceihta1-09,3863657.0,2642263.0
2025-01-12 20:56:00,ceihta1-10,3976121.0,1672720.0
2025-01-12 20:56:00,ceihta1-11,3923570.0,2797985.0
2025-01-12 20:56:00,ceihta1-12,3998974.0,1851882.0
2025-01-12 20:56:00,ceihta1-13,3677240.0,2788859.0
2025-01-12 20:56:00,ceihta1-14,3905881.0,3292592.0
2025-01-12 20:56:00,ceihta1-15,3927447.0,2546329.0
2025-01-12 20:56:00,ceihta1-16,4051594.0,1828829.0
2025-01-12 20:56:00,ceihta1-17,3809870.0,1534547.0
2025-01-12 20:56:00,ceihta1-18,3911779.0,2683990.0
2025-01-12 20:56:00,ceihta1-19,3694576.0,1985727.0
2025-01-12 20:56:00,ceihta1-20,3859838.0,2207452.0
2025-01-12 20:56:00,ceimno1-01,4147648.0,3985896.0
2025-01-12 20:56:00,ceimno1-02,4109090.0,2678004.0
2025-01-12 20:56:00,ceimno1-03,4216784.0,2750910.0
2025-01-12 20:56:00,ceimno1-04,4481376.0,2200013.0
2025-01-12 20:56:00,ceimno1-05,4177158.0,2252160.0
2025-01-12 20:56:00,ceimno1-06,4106630.0,3048719.0
2025-01-12 20:56:00,ceimno1-07,4214364.0,3614710.0
2025-01-12 20:56:00,ceimno1-08,3874901.0,2112433.0
2025-01-12 20:56:00,ceimno1-09,4210938.0,3018579.0
2025-01-12 20:56:00,ceimno1-10,4245337.0,2775847.0
2025-01-12 20:56:00,ceimno1-11,4302473.0,2147490.0
2025-01-12 20:56:00,ceimno1-12,4209820.0,2529498.0
2025-01-12 20:56:00,ceimno1-13,3000000.0,4978261.0
2025-01-12 20:56:00,ceimno1-14,4201616.0,5260930.0
2025-01-12 20:56:00,ceimno1-15,4080060.0,4279379.0
2025-01-12 20:56:00,ceimno1-16,4092167.0,3475484.0
2025-01-12 20:56:00,ceimno1-17,4228578.0,3421762.0
2025-01-12 20:56:00,ceimno1-18,4449966.0,1927882.0
2025-01-12 20:56:00,ceimno1-19,3811350.0,2448974.0
2025-01-12 20:56:00,ceimpe1-01,3798116.0,1802768.0
2025-01-12 20:56:00,ceimpe1-02,3395380.0,2315575.0
2025-01-12 20:56:00,ceimpe1-03,3948630.0,1659644.0
2025-01-12 20:56:00,ceimpe1-04,3422529.0,3055613.0
2025-01-12 20:56:00,ceimpe1-05,3641955.0,2120956.0
2025-01-12 20:56:00,ceimpe1-06,3214706.0,1879367.0
2025-01-12 20:56:00,ceimpe1-07,3675185.0,2579311.0
2025-01-12 20:56:00,ceimpe1-08,3125401.0,2525763.0
2025-01-12 20:56:00,ceimpe1-09,3768750.0,2589542.0
2025-01-12 20:56:00,ceimpe1-10,3192875.0,2932354.0
2025-01-12 20:56:00,ceimpe1-11,3749503.0,2732894.0
2025-01-12 20:56:00,ceimpe1-12,3001554.0,2544718.0
2025-01-12 20:56:00,ceimpe1-13,3813299.0,3291719.0
2025-01-12 20:56:00,ceimpe1-14,3232136.0,1934603.0
2025-01-12 20:56:00,ceimpe1-15,4044216.0,1730345.0
2025-01-12 20:56:00,ceimpe1-16,3027828.0,1957539.0
2025-01-12 20:56:00,ceimsm1-01,4086205.0,2765968.0
2025-01-12 20:56:00,ceimsm1-02,4219102.0,3498461.0
2025-01-12 20:56:00,ceimsm1-03,4131692.0,3106640.0
2025-01-12 20:56:00,ceimsm1-04,4075619.0,3293397.0
2025-01-12 20:56:00,ceimsm1-05,4096925.0,2397434.0
2025-01-12 20:56:00,ceimsm1-06,4011165.0,3465636.0
2025-01-12 20:56:00,ceimsm1-07,2927776.0,2154226.0
2025-01-12 20:56:00,ceimsm1-08,4003144.0,3319358.0
2025-01-12 20:56:00,ceimsm1-09,4310997.0,3144475.0
2025-01-12 20:56:00,ceimsm1-10,4089496.0,3288708.0
2025-01-12 20:56:00,ceimsm1-11,4166888.0,1784372.0
2025-01-12 20:56:00,ceimsm1-12,4116212.0,3430418.0
2025-01-12 20:56:00,ceimsm1-13,4011748.0,2647315.0
2025-01-12 20:56:00,ceimsm1-14,3861233.0,2261382.0
2025-01-12 20:56:00,ceimsm1-15,4200789.0,3442586.0
2025-01-12 20:56:00,ceimsm1-16,3911780.0,3486379.0
2025-01-12 20:56:00,ceimsm1-17,4144829.0,3045192.0
2025-01-12 20:56:00,ceimsm1-18,3923902.0,3423143.0
2025-01-12 20:56:00,codmno1-05,,8672645.0
2025-01-12 20:56:00,codmpe1-05,,8000000.0
2025-01-12 20:56:30,cecbep1-01,3851367.0,2651524.0
2025-01-12 20:56:30,cecbep1-02,3897737.0,2569678.0
2025-01-12 20:56:30,cecbep1-03,3892486.0,2455841.0
2025-01-12 20:56:30,cecbep1-04,3884562.0,2287713.0
2025-01-12 20:56:30,cecbep1-05,3905641.0,2519880.0
2025-01-12 20:56:30,cecbep1-06,3889962.0,2351303.0
2025-01-12 20:56:30,cecbep1-07,3675824.0,2551950.0
2025-01-12 20:56:30,cecbep1-08,3977044.0,1914449.0
2025-01-12 20:56:30,cecmaz1-01,3658973.0,2174984.0
2025-01-12 20:56:30,cecmaz1-02,3683372.0,1434569.0
2025-01-12 20:56:30,cecmaz1-03,3695554.0,1337739.0
2025-01-12 20:56:30,cecmaz1-04,3796145.0,1637993.0
2025-01-12 20:56:30,cecmaz1-05,3702020.0,2120328.0
2025-01-12 20:56:30,cecmaz1-06,3634078.0,1557570.0
2025-01-12 20:56:30,cecmaz1-07,3650517.0,2233558.0
2025-01-12 20:56:30,cecmaz1-08,3659039.0,1692485.0
2025-01-12 20:56:30,cecmsm1-02,3670696.0,2495779.0
2025-01-12 20:56:30,cecmsm1-03,3566466.0,1575492.0
2025-01-12 20:56:30,cecmsm1-04,3910904.0,1844298.0
2025-01-12 20:56:30,cecmsm1-05,3965753.0,2100692.0
2025-01-12 20:56:30,cecmsm1-06,0.0,992063.0
2025-01-12 20:56:30,cecmsm1-07,4003598.0,1350539.0
2025-01-12 20:56:30,cecmsm1-08,3898189.0,1753147.0
2025-01-12 20:56:30,cefsbin3-01,4494636.0,2065173.0
2025-01-12 20:56:30,cefsbin3-02,4420574.0,1944823.0
2025-01-12 20:56:30,cefsbin3-03,4563095.0,2011748.0
2025-01-12 20:56:30,cefsbin3-04,4478585.0,1827492.0
2025-01-12 20:56:30,cefsbin3-05,4256164.0,2068532.0
2025-01-12 20:56:30,cefsbin3-06,4293554.0,1641434.0
2025-01-12 20:56:30,ceihta1-01,4041715.0,2336273.0
2025-01-12 20:56:30,ceihta1-02,4047802.0,2685017.0
2025-01-12 20:56:30,ceihta1-03,3812467.0,2930526.0
2025-01-12 20:56:30,ceihta1-04,3884918.0,2765648.0
2025-01-12 20:56:30,ceihta1-05,3980266.0,1741240.0
2025-01-12 20:56:30,ceihta1-06,4064197.0,1679307.0
2025-01-12 20:56:30,ceihta1-07,3724558.0,1845262.0
2025-01-12 20:56:30,ceihta1-08,3875119.0,1415215.0
2025-01-12 20:56:30,ceihta1-09,3844535.0,2643592.0
2025-01-12 20:56:30,ceihta1-10,3988494.0,1328181.0
2025-01-12 20:56:30,ceihta1-11,3936224.0,2788804.0
2025-01-12 20:56:30,ceihta1-12,4021090.0,1482364.0
2025-01-12 20:56:30,ceihta1-13,3747605.0,2875808.0
2025-01-12 20:56:30,ceihta1-14,3927206.0,2681143.0
2025-01-12 20:56:30,ceihta1-15,3935574.0,2529595.0
2025-01-12 20:56:30,ceihta1-16,4054388.0,1855035.0
2025-01-12 20:56:30,ceihta1-17,3864971.0,1607543.0
2025-01-12 20:56:30,ceihta1-18,3928420.0,2194539.0
2025-01-12 20:56:30,ceihta1-19,3728560.0,2030437.0
2025-01-12 20:56:30,ceihta1-20,3840783.0,1782748.0
2025-01-12 20:56:30,ceimno1-01,4315328.0,3566383.0
2025-01-12 20:56:30,ceimno1-02,4146182.0,2601254.0
2025-01-12 20:56:30,ceimno1-03,4233946.0,3799320.0
2025-01-12 20:56:30,ceimno1-04,4462460.0,3195125.0
2025-01-12 20:56:30,ceimno1-05,4250320.0,2239614.0
2025-01-12 20:56:30,ceimno1-06,4123270.0,3018814.0
2025-01-12 20:56:30,ceimno1-07,4207931.0,3577369.0
2025-01-12 20:56:30,ceimno1-08,3899387.0,2140704.0
2025-01-12 20:56:30,ceimno1-09,4244251.0,2766705.0
2025-01-12 20:56:30,ceimno1-10,4276118.0,2894379.0
2025-01-12 20:56:30,ceimno1-11,4319828.0,2226376.0
2025-01-12 20:56:30,ceimno1-12,4230662.0,2991236.0
2025-01-12 20:56:30,ceimno1-13,3000000.0,4750000.0
2025-01-12 20:56:30,ceimno1-14,4253547.0,4191795.0
2025-01-12 20:56:30,ceimno1-15,4089483.0,3136073.0
2025-01-12 20:56:30,ceimno1-16,4079756.0,3390448.0
2025-01-12 20:56:30,ceimno1-17,4172111.0,4794059.0
2025-01-12 20:56:30,ceimno1-18,4443932.0,2438702.0
2025-01-12 20:56:30,ceimno1-19,3829945.0,2435640.0
2025-01-12 20:56:30,ceimpe1-01,3846146.0,1821410.0
2025-01-12 20:56:30,ceimpe1-02,3441065.0,2539284.0
2025-01-12 20:56:30,ceimpe1-03,4026001.0,1694389.0
2025-01-12 20:56:30,ceimpe1-04,3499632.0,2939417.0
2025-01-12 20:56:30,ceimpe1-05,3710548.0,2024924.0
2025-01-12 20:56:30,ceimpe1-06,3339940.0,1834023.0
2025-01-12 20:56:30,ceimpe1-07,3694412.0,2519700.0
2025-01-12 20:56:30,ceimpe1-08,3188735.0,2585805.0
2025-01-12 20:56:30,ceimpe1-09,3808744.0,2663359.0
2025-01-12 20:56:30,ceimpe1-10,3279183.0,2087507.0
2025-01-12 20:56:30,ceimpe1-11,3631304.0,2041861.0
2025-01-12 20:56:30,ceimpe1-12,3011693.0,2587946.0
2025-01-12 20:56:30,ceimpe1-13,3843646.0,3252322.0
2025-01-12 20:56:30,ceimpe1-14,3301086.0,1968982.0
2025-01-12 20:56:30,ceimpe1-15,4108876.0,1735103.0
2025-01-12 20:56:30,ceimpe1-16,3088024.0,1998865.0
2025-01-12 20:56:30,ceimsm1-01,4105827.0,2952240.0
2025-01-12 20:56:30,ceimsm1-02,4242897.0,3396849.0
2025-01-12 20:56:30,ceimsm1-03,4160726.0,2904632.0
2025-01-12 20:56:30,ceimsm1-04,4077553.0,3315574.0
2025-01-12 20:56:30,ceimsm1-05,3694474.0,1983757.0
2025-01-12 20:56:30,ceimsm1-06,4031536.0,3232619.0
2025-01-12 20:56:30,ceimsm1-07,3520513.0,2303526.0
2025-01-12 20:56:30,ceimsm1-08,4000818.0,3368481.0
2025-01-12 20:56:30,ceimsm1-09,4317625.0,3303942.0
2025-01-12 20:56:30,ceimsm1-10,4115793.0,3166170.0
2025-01-12 20:56:30,ceimsm1-11,4184418.0,1662774.0
2025-01-12 20:56:30,ceimsm1-12,4103937.0,3482093.0
2025-01-12 20:56:30,ceimsm1-13,3988059.0,3164792.0
2025-01-12 20:56:30,ceimsm1-14,3974561.0,2338723.0
2025-01-12 20:56:30,ceimsm1-15,4221404.0,3094179.0
2025-01-12 20:56:30,ceimsm1-16,3930294.0,3346812.0
2025-01-12 20:56:30,ceimsm1-17,4153737.0,3090054.0
2025-01-12 20:56:30,ceimsm1-18,3946000.0,3307360.0
2025-01-12 20:56:30,codmno1-05,,8721153.0
2025-01-12 20:56:30,codmpe1-05,,8000000.0
2025-01-12 20:57:00,cecbep1-01,3847653.0,2652692.0
2025-01-12 20:57:00,cecbep1-02,3943213.0,2535728.0
2025-01-12 20:57:00,cecbep1-03,3913927.0,2412360.0
2025-01-12 20:57:00,cecbep1-04,3899488.0,2344652.0
2025-01-12 20:57:00,cecbep1-05,3920637.0,2512041.0
2025-01-12 20:57:00,cecbep1-06,3862884.0,2340862.0
2025-01-12 20:57:00,cecbep1-07,3643544.0,2546569.0
2025-01-12 20:57:00,cecbep1-08,3970667.0,2044637.0
2025-01-12 20:57:00,cecmaz1-01,3655908.0,2191316.0
2025-01-12 20:57:00,cecmaz1-02,3712391.0,1414336.0
2025-01-12 20:57:00,cecmaz1-03,3731004.0,1758497.0
2025-01-12 20:57:00,cecmaz1-04,3841985.0,1663892.0
2025-01-12 20:57:00,cecmaz1-05,3734980.0,2134041.0
2025-01-12 20:57:00,cecmaz1-06,3654982.0,1580943.0
2025-01-12 20:57:00,cecmaz1-07,3696864.0,2254919.0
2025-01-12 20:57:00,cecmaz1-08,3659982.0,1327448.0
2025-01-12 20:57:00,cecmsm1-02,3653378.0,2139466.0
2025-01-12 20:57:00,cecmsm1-03,3758150.0,1655895.0
2025-01-12 20:57:00,cecmsm1-04,3931942.0,1787510.0
2025-01-12 20:57:00,cecmsm1-05,3978728.0,1637428.0
2025-01-12 20:57:00,cecmsm1-06,,0.0
2025-01-12 20:57:00,cecmsm1-07,4046000.0,1371892.0
2025-01-12 20:57:00,cecmsm1-08,3940183.0,1752681.0
2025-01-12 20:57:00,cefsbin3-01,4469077.0,1606305.0
2025-01-12 20:57:00,cefsbin3-02,4488533.0,1956343.0
2025-01-12 20:57:00,cefsbin3-03,4568462.0,1995698.0
2025-01-12 20:57:00,cefsbin3-04,4487776.0,1818104.0
2025-01-12 20:57:00,cefsbin3-05,4294320.0,2044998.0
2025-01-12 20:57:00,cefsbin3-06,4296794.0,1666584.0
2025-01-12 20:57:00,ceihta1-01,4070281.0,2427749.0
2025-01-12 20:57:00,ceihta1-02,4063171.0,2146431.0
2025-01-12 20:57:00,ceihta1-03,3796914.0,2388647.0
2025-01-12 20:57:00,ceihta1-04,3854111.0,2179535.0
2025-01-12 20:57:00,ceihta1-05,3915593.0,1383269.0
2025-01-12 20:57:00,ceihta1-06,4098684.0,1774681.0
2025-01-12 20:57:00,ceihta1-07,3884268.0,1383486.0
2025-01-12 20:57:00,ceihta1-08,3902333.0,1846184.0
2025-01-12 20:57:00,ceihta1-09,3652479.0,2151475.0
2025-01-12 20:57:00,ceihta1-10,4044523.0,1446467.0
2025-01-12 20:57:00,ceihta1-11,3907553.0,2212472.0
2025-01-12 20:57:00,ceihta1-12,4078556.0,1820039.0
2025-01-12 20:57:00,ceihta1-13,3740068.0,2906327.0
2025-01-12 20:57:00,ceihta1-14,3424409.0,2434076.0
2025-01-12 20:57:00,ceihta1-15,3904984.0,2523374.0
2025-01-12 20:57:00,ceihta1-16,4090008.0,1921393.0
2025-01-12 20:57:00,ceihta1-17,3877553.0,1578817.0
2025-01-12 20:57:00,ceihta1-18,3959444.0,2178858.0
2025-01-12 20:57:00,ceihta1-19,3746092.0,1615016.0
2025-01-12 20:57:00,ceihta1-20,2727460.0,1702808.0
2025-01-12 20:57:00,ceimno1-01,4298308.0,3562230.0
2025-01-12 20:57:00,ceimno1-02,4208733.0,3258053.0
2025-01-12 20:57:00,ceimno1-03,4258391.0,3180000.0
2025-01-12 20:57:00,ceimno1-04,4550953.0,2497668.0
2025-01-12 20:57:00,ceimno1-05,4254363.0,2277888.0
2025-01-12 20:57:00,ceimno1-06,4107580.0,3034161.0
2025-01-12 20:57:00,ceimno1-07,4251115.0,3699293.0
2025-01-12 20:57:00,ceimno1-08,3900102.0,2224521.0
2025-01-12 20:57:00,ceimno1-09,4280179.0,3362732.0
2025-01-12 20:57:00,ceimno1-10,4283311.0,4094236.0
2025-01-12 20:57:00,ceimno1-11,4328764.0,2244278.0
2025-01-12 20:57:00,ceimno1-12,4283741.0,2968028.0
2025-01-12 20:57:00,ceimno1-13,3000000.0,4750000.0
2025-01-12 20:57:00,ceimno1-14,4279566.0,3489327.0
2025-01-12 20:57:00,ceimno1-15,4076845.0,3075220.0
2025-01-12 20:57:00,ceimno1-16,4139234.0,2622344.0
2025-01-12 20:57:00,ceimno1-17,4153732.0,5009882.0
2025-01-12 20:57:00,ceimno1-18,4483636.0,2586969.0
2025-01-12 20:57:00,ceimno1-19,3786696.0,2474254.0
2025-01-12 20:57:00,ceimpe1-01,3883560.0,2272616.0
2025-01-12 20:57:00,ceimpe1-02,3472255.0,2315175.0
2025-01-12 20:57:00,ceimpe1-03,4021127.0,2264427.0
2025-01-12 20:57:00,ceimpe1-04,3480396.0,3172650.0
2025-01-12 20:57:00,ceimpe1-05,3707924.0,2007962.0
2025-01-12 20:57:00,ceimpe1-06,3352453.0,2295795.0
2025-01-12 20:57:00,ceimpe1-07,3766565.0,2427459.0
2025-01-12 20:57:00,ceimpe1-08,3222934.0,1928458.0
2025-01-12 20:57:00,ceimpe1-09,3792012.0,2608813.0
2025-01-12 20:57:00,ceimpe1-10,3341346.0,2169031.0
2025-01-12 20:57:00,ceimpe1-11,3679154.0,2087299.0
2025-01-12 20:57:00,ceimpe1-12,3060438.0,2677142.0
2025-01-12 20:57:00,ceimpe1-13,3884338.0,2067772.0
2025-01-12 20:57:00,ceimpe1-14,3353253.0,1973340.0
2025-01-12 20:57:00,ceimpe1-15,4155007.0,1699330.0
2025-01-12 20:57:00,ceimpe1-16,3131860.0,1970209.0
2025-01-12 20:57:00,ceimsm1-01,4130901.0,3365991.0
2025-01-12 20:57:00,ceimsm1-02,4292698.0,3414164.0
2025-01-12 20:57:00,ceimsm1-03,4170533.0,3033233.0
2025-01-12 20:57:00,ceimsm1-04,4081788.0,3285184.0
2025-01-12 20:57:00,ceimsm1-05,3455374.0,1991459.0
2025-01-12 20:57:00,ceimsm1-06,4045705.0,3258986.0
2025-01-12 20:57:00,ceimsm1-07,4045706.0,2384390.0
2025-01-12 20:57:00,ceimsm1-08,4035841.0,3319919.0
2025-01-12 20:57:00,ceimsm1-09,4331505.0,3283217.0
2025-01-12 20:57:00,ceimsm1-10,4137766.0,3300708.0
2025-01-12 20:57:00,ceimsm1-11,4202849.0,1726718.0
2025-01-12 20:57:00,ceimsm1-12,4126263.0,3294388.0
2025-01-12 20:57:00,ceimsm1-13,4023798.0,3078745.0
2025-01-12 20:57:00,ceimsm1-14,3986640.0,2963028.0
2025-01-12 20:57:00,ceimsm1-15,4264028.0,3366027.0
2025-01-12 20:57:00,ceimsm1-16,3947182.0,3469730.0
2025-01-12 20:57:00,ceimsm1-17,4203341.0,3387830.0
2025-01-12 20:57:00,ceimsm1-18,3941161.0,3290620.0
2025-01-12 20:57:00,codmno1-05,,8568720.0
2025-01-12 20:57:00,codmpe1-05,,8000000.0
