time,server,req_live_dash,req_live_hls,req_live_smooth,req_vod_dash,req_vod_hls,req_vod_http,req_vod_iplus,req_vod_smooth,req_vod_unknown,req_live_unknown
2025-01-12 21:00:00,ceimpe1-04,21438.0,774.0,1957.0,1320.0,69.0,,,96.0,,
2025-01-12 21:00:00,ceimpe1-05,18803.0,1654.0,2153.0,2908.0,323.0,,,300.0,10.0,
2025-01-12 21:00:00,ceimpe1-06,20328.0,1478.0,1790.0,1830.0,71.0,,,281.0,4.0,
2025-01-12 21:00:00,ceimpe1-07,16343.0,834.0,805.0,670.0,32.0,,,152.0,,
2025-01-12 21:00:00,ceimpe1-08,14374.0,4082.0,14428.0,1889.0,220.0,,,182.0,,
2025-01-12 21:00:00,ceimpe1-09,18927.0,543.0,1335.0,486.0,17.0,,,30.0,,
2025-01-12 21:00:00,ceimpe1-10,19486.0,1138.0,2167.0,1587.0,418.0,,,105.0,6.0,
2025-01-12 21:00:00,ceimpe1-11,19584.0,1096.0,2174.0,917.0,33.0,,,68.0,,
2025-01-12 21:00:00,ceimpe1-12,18558.0,661.0,8102.0,496.0,35.0,,,73.0,18.0,
2025-01-12 21:00:00,ceimpe1-13,32779.0,2204.0,9724.0,313.0,26.0,,,89.0,20.0,
2025-01-12 21:00:00,ceimpe1-14,40698.0,4409.0,4908.0,2766.0,227.0,,,231.0,34.0,
2025-01-12 21:00:00,ceimpe1-15,24495.0,2729.0,25094.0,1081.0,19.0,,,60.0,13.0,
2025-01-12 21:00:00,ceimpe1-16,41218.0,7037.0,7905.0,1552.0,717.0,,,286.0,27.0,
2025-01-12 21:00:00,ceimsm1-01,32594.0,3136.0,9261.0,1044.0,552.0,171.0,,347.0,8075.0,
2025-01-12 21:00:00,ceimsm1-02,33514.0,4811.0,10805.0,1204.0,61.0,243.0,,424.0,4936.0,
2025-01-12 21:00:00,ceimsm1-03,33471.0,3823.0,7465.0,1266.0,181.0,211.0,,542.0,4316.0,
2025-01-12 21:00:00,ceimsm1-04,35697.0,2735.0,8468.0,1565.0,227.0,110.0,,689.0,4585.0,
2025-01-12 21:00:00,ceimsm1-05,36043.0,3797.0,7909.0,1145.0,164.0,146.0,,439.0,2604.0,
2025-01-12 21:00:00,ceimsm1-06,32438.0,3915.0,9054.0,1000.0,131.0,124.0,,438.0,2860.0,
2025-01-12 21:00:00,ceimsm1-07,10576.0,971.0,1667.0,588.0,84.0,,,143.0,41.0,
2025-01-12 21:00:00,ceimsm1-08,8888.0,2959.0,7915.0,994.0,78.0,,,125.0,68.0,
2025-01-12 21:00:00,ceimsm1-09,10981.0,2186.0,1694.0,624.0,64.0,,,62.0,129.0,
2025-01-12 21:00:00,ceimsm1-10,9629.0,730.0,7945.0,547.0,62.0,69.0,,236.0,1447.0,
2025-01-12 21:00:00,ceimsm1-11,9818.0,500.0,7403.0,475.0,46.0,8.0,,36.0,352.0,
2025-01-12 21:00:00,ceimsm1-12,10663.0,1753.0,2350.0,794.0,155.0,117.0,,198.0,1438.0,
2025-01-12 21:00:00,ceimsm1-13,10418.0,640.0,1260.0,1371.0,226.0,263.0,,376.0,4203.0,
2025-01-12 21:00:00,ceimsm1-14,10022.0,1129.0,4013.0,902.0,83.0,143.0,,363.0,3613.0,
2025-01-12 21:00:00,ceimsm1-15,11535.0,790.0,823.0,1004.0,110.0,222.0,,454.0,3208.0,
2025-01-12 21:00:00,ceimsm1-16,9194.0,930.0,9107.0,803.0,94.0,,,152.0,134.0,
2025-01-12 21:00:00,ceimsm1-17,14035.0,1106.0,3403.0,1052.0,80.0,123.0,,265.0,3427.0,
2025-01-12 21:00:00,ceimsm1-18,14085.0,1594.0,2151.0,1263.0,71.0,8.0,,130.0,1228.0,
2025-01-12 21:00:00,codmno1-05,,,,164.0,,,,,,
2025-01-12 21:00:00,codmpe1-05,,,,50.0,,,,,,
2025-01-12 21:00:30,cecbep1-01,6286.0,1317.0,1258.0,3026.0,909.0,436.0,,134.0,444.0,
2025-01-12 21:00:30,cecbep1-02,7814.0,1466.0,1966.0,3195.0,962.0,335.0,,341.0,660.0,
2025-01-12 21:00:30,cecbep1-03,10051.0,1362.0,971.0,3196.0,1224.0,121.0,,164.0,778.0,
2025-01-12 21:00:30,cecbep1-04,11002.0,2085.0,3329.0,5066.0,2673.0,268.0,,413.0,1377.0,
2025-01-12 21:00:30,cecbep1-05,7862.0,1357.0,1336.0,4659.0,1271.0,518.0,,425.0,2916.0,
2025-01-12 21:00:30,cecbep1-06,10031.0,1954.0,1663.0,4747.0,1807.0,176.0,,521.0,1053.0,
2025-01-12 21:00:30,cecbep1-07,7994.0,2166.0,3880.0,3571.0,1156.0,114.0,,214.0,982.0,
2025-01-12 21:00:30,cecbep1-08,9664.0,2264.0,1206.0,11897.0,1404.0,338.0,,369.0,1178.0,
2025-01-12 21:00:30,cecblbg1-01,6204.0,423.0,2171.0,4786.0,1492.0,547.0,,332.0,2574.0,
2025-01-12 21:00:30,cecblbg1-02,5521.0,591.0,1628.0,3439.0,1331.0,268.0,,477.0,776.0,
2025-01-12 21:00:30,cecblbg1-03,4733.0,350.0,3525.0,3169.0,1513.0,107.0,,347.0,731.0,
2025-01-12 21:00:30,cecblbg1-04,4301.0,447.0,2652.0,3447.0,1352.0,270.0,,265.0,855.0,
2025-01-12 21:00:30,cecblbg1-05,2979.0,443.0,936.0,2414.0,1207.0,489.0,,351.0,460.0,
2025-01-12 21:00:30,cecblbg1-06,7040.0,981.0,2734.0,5072.0,1649.0,295.0,,642.0,796.0,
2025-01-12 21:00:30,cecblbg1-07,5056.0,392.0,1221.0,4258.0,1124.0,261.0,,312.0,1415.0,
2025-01-12 21:00:30,cecblbg1-08,4748.0,674.0,993.0,46377.0,1585.0,260.0,,427.0,1133.0,
2025-01-12 21:00:30,cecpmmo1-01,2968.0,272.0,702.0,1577.0,165.0,188.0,,237.0,685.0,
2025-01-12 21:00:30,cecpmmo1-02,9143.0,615.0,2210.0,2007.0,328.0,302.0,,247.0,1777.0,
2025-01-12 21:00:30,cecpmmo1-03,2614.0,366.0,345.0,1251.0,52.0,119.0,,94.0,579.0,
2025-01-12 21:00:30,cecpmmo1-04,6896.0,657.0,3486.0,2107.0,198.0,244.0,,249.0,584.0,
2025-01-12 21:00:30,cecpmmo1-05,2723.0,255.0,545.0,1008.0,74.0,100.0,,164.0,799.0,
2025-01-12 21:00:30,cecpmmo1-06,3526.0,735.0,789.0,1607.0,390.0,256.0,,250.0,749.0,
2025-01-12 21:00:30,cecpmmo1-07,4213.0,437.0,2339.0,1679.0,113.0,121.0,,339.0,1009.0,
2025-01-12 21:00:30,cecpmmo1-08,4849.0,476.0,956.0,2160.0,1554.0,139.0,,123.0,515.0,
2025-01-12 21:00:30,cecssb1-01,4519.0,695.0,3238.0,3654.0,1259.0,230.0,,388.0,1157.0,
2025-01-12 21:00:30,cecssb1-02,3813.0,384.0,854.0,3345.0,1160.0,224.0,,435.0,909.0,
2025-01-12 21:00:30,cecssb1-03,6654.0,978.0,2440.0,5226.0,1239.0,192.0,,700.0,3398.0,
2025-01-12 21:00:30,cecssb1-04,6218.0,370.0,908.0,3060.0,1098.0,84.0,,298.0,896.0,
2025-01-12 21:00:30,cecssb1-05,3763.0,610.0,958.0,7291.0,609.0,218.0,,212.0,575.0,
2025-01-12 21:00:30,cecssb1-06,9375.0,746.0,1983.0,3888.0,1256.0,251.0,,610.0,1007.0,
2025-01-12 21:00:30,cecssb1-07,6995.0,415.0,3062.0,3420.0,1351.0,240.0,,595.0,1143.0,
2025-01-12 21:00:30,cecssb1-08,4855.0,447.0,1636.0,4532.0,875.0,252.0,2.0,434.0,1390.0,
2025-01-12 21:00:30,cefovpo1-01,6552.0,1260.0,3323.0,,,468.0,,33.0,601.0,
2025-01-12 21:00:30,cefovpo1-02,13880.0,969.0,4612.0,26.0,,610.0,,27.0,548.0,
2025-01-12 21:00:30,ceihta1-01,7261.0,658.0,1604.0,2211.0,464.0,41.0,,451.0,2823.0,
2025-01-12 21:00:30,ceihta1-02,6653.0,772.0,1851.0,2535.0,721.0,65.0,,661.0,2736.0,
2025-01-12 21:00:30,ceihta1-03,7456.0,1609.0,2134.0,1775.0,729.0,38.0,,591.0,1513.0,
2025-01-12 21:00:30,ceihta1-04,7903.0,496.0,4149.0,1895.0,610.0,62.0,,500.0,2127.0,
2025-01-12 21:00:30,ceihta1-05,3018.0,793.0,651.0,22046.0,162.0,,,75.0,11.0,
2025-01-12 21:00:30,ceihta1-06,5495.0,304.0,928.0,7084.0,221.0,14.0,,217.0,677.0,
2025-01-12 21:00:30,ceihta1-07,4265.0,387.0,1069.0,12576.0,245.0,24.0,,259.0,1164.0,
2025-01-12 21:00:30,ceihta1-08,5602.0,539.0,1425.0,7097.0,356.0,46.0,,380.0,1781.0,
2025-01-12 21:00:30,ceihta1-09,8316.0,967.0,1776.0,2490.0,434.0,,,432.0,179.0,
2025-01-12 21:00:30,ceihta1-10,4615.0,319.0,1021.0,8936.0,477.0,,,401.0,55.0,
2025-01-12 21:00:30,ceihta1-11,8279.0,592.0,1479.0,2713.0,539.0,7.0,,658.0,572.0,
2025-01-12 21:00:30,ceihta1-12,3882.0,282.0,939.0,10768.0,459.0,34.0,,324.0,2066.0,
2025-01-12 21:00:30,ceihta1-13,7256.0,662.0,3206.0,1956.0,744.0,45.0,,570.0,1054.0,
2025-01-12 21:00:30,ceihta1-14,7231.0,1181.0,2540.0,1866.0,621.0,,,535.0,127.0,
2025-01-12 21:00:30,ceihta1-15,7688.0,959.0,2470.0,2378.0,506.0,52.0,,717.0,2315.0,
2025-01-12 21:00:30,ceihta1-16,3877.0,337.0,515.0,13664.0,508.0,1.0,,223.0,232.0,
2025-01-12 21:00:30,ceihta1-17,2161.0,219.0,691.0,22709.0,631.0,,,145.0,121.0,
2025-01-12 21:00:30,ceihta1-18,9588.0,1144.0,2508.0,2937.0,572.0,67.0,,783.0,5674.0,
2025-01-12 21:00:30,ceihta1-19,10185.0,736.0,1838.0,5089.0,599.0,40.0,,620.0,895.0,
2025-01-12 21:00:30,ceihta1-20,10441.0,930.0,1727.0,3997.0,586.0,,,650.0,125.0,
2025-01-12 21:00:30,ceimno1-01,14561.0,532.0,1197.0,793.0,31.0,,,91.0,1.0,
2025-01-12 21:00:30,ceimno1-02,15439.0,1153.0,6373.0,940.0,44.0,,,89.0,26.0,
2025-01-12 21:00:30,ceimno1-03,13757.0,722.0,2151.0,208.0,21.0,,,15.0,10.0,
2025-01-12 21:00:30,ceimno1-04,12094.0,1921.0,1691.0,736.0,19.0,,,75.0,,
2025-01-12 21:00:30,ceimno1-05,14633.0,641.0,2054.0,911.0,101.0,,,445.0,5.0,
2025-01-12 21:00:30,ceimno1-06,15132.0,816.0,1623.0,482.0,10.0,,,150.0,52.0,
2025-01-12 21:00:30,ceimno1-07,12597.0,976.0,2521.0,475.0,84.0,,,177.0,5.0,
2025-01-12 21:00:30,ceimno1-08,11524.0,1230.0,2407.0,3923.0,172.0,,,222.0,2.0,
2025-01-12 21:00:30,ceimno1-09,13892.0,789.0,1258.0,208.0,45.0,,,91.0,7.0,
2025-01-12 21:00:30,ceimno1-10,14283.0,347.0,944.0,276.0,49.0,,,167.0,,
2025-01-12 21:00:30,ceimno1-11,9829.0,949.0,13094.0,993.0,5.0,,,30.0,16.0,
2025-01-12 21:00:30,ceimno1-12,13943.0,298.0,689.0,294.0,8.0,,,239.0,,
2025-01-12 21:00:30,ceimno1-13,6.0,,30.0,15.0,,,,,1.0,
2025-01-12 21:00:30,ceimno1-14,7502.0,3193.0,15297.0,359.0,11.0,,,103.0,1.0,
2025-01-12 21:00:30,ceimno1-15,8385.0,350.0,13757.0,415.0,14.0,,,90.0,,
2025-01-12 21:00:30,ceimno1-16,11260.0,550.0,1017.0,665.0,50.0,,,45.0,,
2025-01-12 21:00:30,ceimno1-17,13456.0,775.0,1113.0,318.0,14.0,,,71.0,2.0,
2025-01-12 21:00:30,ceimno1-18,6151.0,1223.0,1637.0,10815.0,97.0,,,91.0,7.0,
2025-01-12 21:00:30,ceimno1-19,40907.0,11693.0,12949.0,3172.0,355.0,,,1006.0,29.0,
2025-01-12 21:00:30,ceimpe1-01,16096.0,1053.0,2442.0,1856.0,78.0,,,134.0,1.0,
2025-01-12 21:00:30,ceimpe1-02,11830.0,10.0,14236.0,1318.0,,,,45.0,,
2025-01-12 21:00:30,ceimpe1-03,11278.0,1578.0,1248.0,21104.0,20.0,,,346.0,,
2025-01-12 21:00:30,ceimpe1-04,21323.0,729.0,1882.0,1324.0,68.0,,,89.0,1.0,
2025-01-12 21:00:30,ceimpe1-05,18466.0,1388.0,2045.0,2810.0,154.0,,,318.0,,
2025-01-12 21:00:30,ceimpe1-06,20280.0,1409.0,1726.0,1763.0,25.0,,,259.0,40.0,
2025-01-12 21:00:30,ceimpe1-07,16255.0,798.0,808.0,648.0,25.0,,,137.0,,
2025-01-12 21:00:30,ceimpe1-08,14301.0,3440.0,14049.0,1849.0,147.0,,,179.0,18.0,
2025-01-12 21:00:30,ceimpe1-09,18737.0,435.0,1315.0,463.0,30.0,,,30.0,,
2025-01-12 21:00:30,ceimpe1-10,19665.0,1120.0,2076.0,1533.0,238.0,,,102.0,4.0,
2025-01-12 21:00:30,ceimpe1-11,19194.0,911.0,2139.0,907.0,32.0,,,84.0,1.0,
2025-01-12 21:00:30,ceimpe1-12,18547.0,657.0,7822.0,479.0,42.0,,,60.0,14.0,
2025-01-12 21:00:30,ceimpe1-13,32737.0,1934.0,9578.0,307.0,,,,91.0,,
2025-01-12 21:00:30,ceimpe1-14,41077.0,3773.0,4741.0,2792.0,185.0,,,223.0,3.0,
2025-01-12 21:00:30,ceimpe1-15,24058.0,2417.0,24793.0,1117.0,73.0,,,60.0,4.0,
2025-01-12 21:00:30,ceimpe1-16,41061.0,6233.0,7579.0,1491.0,173.0,,,267.0,1.0,
2025-01-12 21:00:30,ceimsm1-01,32982.0,2790.0,9215.0,998.0,487.0,80.0,,261.0,5842.0,
2025-01-12 21:00:30,ceimsm1-02,33843.0,4117.0,10890.0,1096.0,48.0,122.0,,543.0,5127.0,
2025-01-12 21:00:30,ceimsm1-03,33276.0,3732.0,7504.0,1157.0,121.0,110.0,,479.0,4827.0,
2025-01-12 21:00:30,ceimsm1-04,35933.0,2598.0,8509.0,1511.0,265.0,99.0,,547.0,4113.0,
2025-01-12 21:00:30,ceimsm1-05,36048.0,3451.0,7804.0,1129.0,164.0,85.0,,436.0,3470.0,
2025-01-12 21:00:30,ceimsm1-06,32523.0,3691.0,9046.0,1014.0,117.0,55.0,,417.0,2636.0,
2025-01-12 21:00:30,ceimsm1-07,10542.0,949.0,1627.0,568.0,98.0,,,152.0,22.0,
2025-01-12 21:00:30,ceimsm1-08,8749.0,2480.0,7873.0,913.0,36.0,,,120.0,78.0,
2025-01-12 21:00:30,ceimsm1-09,10888.0,2046.0,1688.0,584.0,68.0,,,81.0,162.0,
2025-01-12 21:00:30,ceimsm1-10,9649.0,657.0,7890.0,527.0,41.0,7.0,,219.0,394.0,
2025-01-12 21:00:30,ceimsm1-11,9633.0,459.0,7384.0,451.0,64.0,,,32.0,145.0,
2025-01-12 21:00:30,ceimsm1-12,10545.0,1455.0,2373.0,705.0,119.0,16.0,,92.0,554.0,
2025-01-12 21:00:30,ceimsm1-13,11052.0,634.0,1416.0,1269.0,192.0,142.0,,247.0,4133.0,
2025-01-12 21:00:30,ceimsm1-14,9879.0,842.0,3954.0,797.0,168.0,89.0,,404.0,4234.0,
2025-01-12 21:00:30,ceimsm1-15,11876.0,671.0,1013.0,908.0,169.0,101.0,,458.0,3794.0,
2025-01-12 21:00:30,ceimsm1-16,9044.0,742.0,8891.0,745.0,100.0,,,148.0,99.0,
2025-01-12 21:00:30,ceimsm1-17,13709.0,877.0,3256.0,938.0,110.0,46.0,,134.0,1589.0,
2025-01-12 21:00:30,ceimsm1-18,14158.0,1302.0,2118.0,1227.0,89.0,3.0,,105.0,377.0,
2025-01-12 21:00:30,codmno1-05,,,,155.0,,,,,,
2025-01-12 21:00:30,codmpe1-05,,,,50.0,,,,,,
2025-01-12 21:01:00,cecbep1-01,6403.0,1277.0,1228.0,2988.0,899.0,449.0,,236.0,607.0,
2025-01-12 21:01:00,cecbep1-02,7745.0,1615.0,1948.0,3214.0,1112.0,332.0,,344.0,612.0,
2025-01-12 21:01:00,cecbep1-03,9976.0,1447.0,987.0,3048.0,1206.0,157.0,,210.0,783.0,
2025-01-12 21:01:00,cecbep1-04,10904.0,1865.0,3395.0,5132.0,2212.0,233.0,,460.0,1405.0,
2025-01-12 21:01:00,cecbep1-05,7710.0,1569.0,1323.0,4580.0,1396.0,452.0,,445.0,3091.0,
2025-01-12 21:01:00,cecbep1-06,10131.0,2147.0,1647.0,4595.0,1651.0,169.0,,512.0,1031.0,
2025-01-12 21:01:00,cecbep1-07,7929.0,2311.0,3890.0,3434.0,1138.0,91.0,,178.0,832.0,
2025-01-12 21:01:00,cecbep1-08,9452.0,2327.0,1233.0,12050.0,1517.0,258.0,,315.0,951.0,
2025-01-12 21:01:00,cecblbg1-01,6264.0,611.0,2101.0,4818.0,1479.0,586.0,,332.0,2034.0,
2025-01-12 21:01:00,cecblbg1-02,5601.0,685.0,1609.0,3591.0,1448.0,300.0,,439.0,641.0,
2025-01-12 21:01:00,cecblbg1-03,4813.0,413.0,3458.0,3567.0,1501.0,95.0,,346.0,554.0,
2025-01-12 21:01:00,cecblbg1-04,4376.0,449.0,2646.0,3423.0,1311.0,318.0,,218.0,561.0,
2025-01-12 21:01:00,cecblbg1-05,2852.0,552.0,967.0,2574.0,1280.0,456.0,,382.0,514.0,
2025-01-12 21:01:00,cecblbg1-06,7050.0,1060.0,2716.0,4936.0,1773.0,280.0,,653.0,625.0,
2025-01-12 21:01:00,cecblbg1-07,5142.0,381.0,1197.0,4312.0,1382.0,280.0,,302.0,1152.0,
2025-01-12 21:01:00,cecblbg1-08,4628.0,592.0,980.0,46858.0,1366.0,251.0,,323.0,618.0,
2025-01-12 21:01:00,cecpmmo1-01,3014.0,324.0,715.0,1562.0,240.0,213.0,,253.0,820.0,
2025-01-12 21:01:00,cecpmmo1-02,9014.0,660.0,2153.0,2135.0,268.0,246.0,,237.0,1828.0,
2025-01-12 21:01:00,cecpmmo1-03,2622.0,308.0,347.0,1312.0,49.0,101.0,,114.0,641.0,
2025-01-12 21:01:00,cecpmmo1-04,7002.0,647.0,3445.0,2195.0,306.0,217.0,,254.0,476.0,
2025-01-12 21:01:00,cecpmmo1-05,2692.0,278.0,547.0,1018.0,53.0,83.0,,136.0,1028.0,
2025-01-12 21:01:00,cecpmmo1-06,3578.0,960.0,806.0,1587.0,200.0,261.0,,285.0,894.0,
2025-01-12 21:01:00,cecpmmo1-07,4205.0,518.0,2336.0,1723.0,162.0,127.0,,422.0,921.0,
2025-01-12 21:01:00,cecpmmo1-08,4936.0,392.0,963.0,2056.0,119.0,159.0,,150.0,544.0,
2025-01-12 21:01:00,cecssb1-01,4592.0,770.0,3231.0,3719.0,914.0,206.0,,481.0,1084.0,
2025-01-12 21:01:00,cecssb1-02,3861.0,516.0,846.0,3316.0,1259.0,226.0,,456.0,966.0,
2025-01-12 21:01:00,cecssb1-03,6737.0,1303.0,2510.0,5371.0,1266.0,159.0,,715.0,2992.0,
2025-01-12 21:01:00,cecssb1-04,6234.0,443.0,902.0,3103.0,967.0,67.0,,331.0,939.0,
2025-01-12 21:01:00,cecssb1-05,3687.0,589.0,904.0,7382.0,545.0,195.0,,236.0,903.0,
2025-01-12 21:01:00,cecssb1-06,9380.0,960.0,2010.0,3985.0,1514.0,224.0,,593.0,905.0,
2025-01-12 21:01:00,cecssb1-07,7043.0,534.0,3037.0,3522.0,1309.0,190.0,,613.0,840.0,
2025-01-12 21:01:00,cecssb1-08,4852.0,544.0,1622.0,4428.0,1185.0,266.0,1.0,455.0,1103.0,
2025-01-12 21:01:00,cefovpo1-01,6556.0,1280.0,3217.0,,,383.0,,32.0,435.0,
2025-01-12 21:01:00,cefovpo1-02,13808.0,1098.0,4664.0,51.0,,519.0,,87.0,674.0,
2025-01-12 21:01:00,ceihta1-01,7174.0,673.0,1581.0,2361.0,307.0,84.0,,385.0,1706.0,
2025-01-12 21:01:00,ceihta1-02,6530.0,785.0,1798.0,2656.0,689.0,104.0,,645.0,1609.0,
2025-01-12 21:01:00,ceihta1-03,7488.0,1659.0,2101.0,1860.0,553.0,74.0,,621.0,1109.0,
2025-01-12 21:01:00,ceihta1-04,7780.0,563.0,4183.0,2108.0,567.0,129.0,,607.0,1671.0,
2025-01-12 21:01:00,ceihta1-05,2981.0,866.0,648.0,21717.0,166.0,,,68.0,12.0,
2025-01-12 21:01:00,ceihta1-06,5516.0,420.0,893.0,7093.0,200.0,9.0,,301.0,1011.0,
2025-01-12 21:01:00,ceihta1-07,4281.0,403.0,1047.0,12528.0,199.0,66.0,,364.0,1613.0,
2025-01-12 21:01:00,ceihta1-08,5607.0,693.0,1438.0,7080.0,403.0,89.0,,379.0,1688.0,
2025-01-12 21:01:00,ceihta1-09,8210.0,986.0,1762.0,2600.0,294.0,100.0,,501.0,1175.0,
2025-01-12 21:01:00,ceihta1-10,4578.0,361.0,1025.0,9040.0,351.0,,,383.0,61.0,
2025-01-12 21:01:00,ceihta1-11,8201.0,707.0,1440.0,2775.0,586.0,71.0,,724.0,1071.0,
2025-01-12 21:01:00,ceihta1-12,3910.0,309.0,940.0,10919.0,462.0,51.0,,284.0,1879.0,
2025-01-12 21:01:00,ceihta1-13,7261.0,620.0,3138.0,2077.0,574.0,113.0,,581.0,1054.0,
2025-01-12 21:01:00,ceihta1-14,7215.0,1171.0,2524.0,1952.0,458.0,7.0,,536.0,237.0,
2025-01-12 21:01:00,ceihta1-15,7619.0,1082.0,2370.0,2441.0,474.0,66.0,,746.0,2038.0,
2025-01-12 21:01:00,ceihta1-16,3868.0,383.0,496.0,13750.0,329.0,,,231.0,54.0,
2025-01-12 21:01:00,ceihta1-17,2121.0,387.0,684.0,22612.0,291.0,,,162.0,113.0,
2025-01-12 21:01:00,ceihta1-18,9464.0,1113.0,2477.0,3046.0,492.0,205.0,,648.0,6567.0,
2025-01-12 21:01:00,ceihta1-19,10187.0,770.0,1815.0,5032.0,487.0,80.0,,589.0,764.0,
2025-01-12 21:01:00,ceihta1-20,10347.0,892.0,1682.0,4053.0,384.0,87.0,,694.0,1141.0,
2025-01-12 21:01:00,ceimno1-01,14712.0,591.0,1181.0,768.0,66.0,,,79.0,1.0,
2025-01-12 21:01:00,ceimno1-02,15302.0,1120.0,6237.0,896.0,5.0,,,90.0,18.0,
2025-01-12 21:01:00,ceimno1-03,13512.0,861.0,2145.0,202.0,,,,15.0,,
2025-01-12 21:01:00,ceimno1-04,12083.0,1899.0,1686.0,695.0,32.0,,,75.0,2.0,
2025-01-12 21:01:00,ceimno1-05,14644.0,764.0,2001.0,919.0,112.0,,,521.0,3.0,
2025-01-12 21:01:00,ceimno1-06,15159.0,907.0,1612.0,466.0,37.0,,,150.0,16.0,
2025-01-12 21:01:00,ceimno1-07,12415.0,1032.0,2459.0,488.0,54.0,,,165.0,1.0,
2025-01-12 21:01:00,ceimno1-08,11228.0,1457.0,2410.0,3933.0,135.0,,,228.0,2.0,
2025-01-12 21:01:00,ceimno1-09,13680.0,763.0,1247.0,207.0,101.0,,,91.0,12.0,
2025-01-12 21:01:00,ceimno1-10,14409.0,532.0,914.0,258.0,12.0,,,135.0,2.0,
2025-01-12 21:01:00,ceimno1-11,9821.0,1005.0,13011.0,989.0,5.0,,,30.0,15.0,
2025-01-12 21:01:00,ceimno1-12,13887.0,334.0,696.0,287.0,56.0,,,239.0,3.0,
2025-01-12 21:01:00,ceimno1-13,4.0,,37.0,15.0,,,,,1.0,
2025-01-12 21:01:00,ceimno1-14,7546.0,3744.0,15181.0,350.0,,,,105.0,,
2025-01-12 21:01:00,ceimno1-15,8359.0,393.0,13659.0,426.0,94.0,,,90.0,1.0,
2025-01-12 21:01:00,ceimno1-16,11227.0,598.0,1064.0,649.0,40.0,,,45.0,1.0,
2025-01-12 21:01:00,ceimno1-17,13298.0,850.0,1106.0,319.0,19.0,,,90.0,,
2025-01-12 21:01:00,ceimno1-18,6051.0,1167.0,1653.0,10937.0,35.0,,,92.0,,
2025-01-12 21:01:00,ceimno1-19,40385.0,12627.0,12695.0,3005.0,213.0,,,951.0,27.0,
2025-01-12 21:01:00,ceimpe1-01,16114.0,1232.0,2407.0,1763.0,52.0,,,137.0,,
2025-01-12 21:01:00,ceimpe1-02,11777.0,6.0,14292.0,1308.0,30.0,,,43.0,1.0,
2025-01-12 21:01:00,ceimpe1-03,11285.0,1596.0,1255.0,21089.0,30.0,,,352.0,,
2025-01-12 21:01:00,ceimpe1-04,20885.0,844.0,1899.0,1263.0,73.0,,,89.0,,
2025-01-12 21:01:00,ceimpe1-05,18378.0,1551.0,2009.0,2732.0,195.0,,,317.0,2.0,
2025-01-12 21:01:00,ceimpe1-06,19956.0,1327.0,1709.0,1757.0,52.0,,,245.0,7.0,
2025-01-12 21:01:00,ceimpe1-07,16318.0,825.0,797.0,647.0,66.0,,,136.0,,
2025-01-12 21:01:00,ceimpe1-08,14207.0,3834.0,14123.0,1869.0,98.0,,,181.0,10.0,
2025-01-12 21:01:00,ceimpe1-09,18852.0,475.0,1275.0,470.0,37.0,,,30.0,1.0,
2025-01-12 21:01:00,ceimpe1-10,19257.0,1142.0,2060.0,1539.0,170.0,,,104.0,,
2025-01-12 21:01:00,ceimpe1-11,19314.0,977.0,2151.0,896.0,41.0,,,74.0,9.0,
2025-01-12 21:01:00,ceimpe1-12,18110.0,626.0,7855.0,469.0,16.0,,,61.0,16.0,
2025-01-12 21:01:00,ceimpe1-13,32762.0,2312.0,9480.0,303.0,,,,90.0,,
2025-01-12 21:01:00,ceimpe1-14,40398.0,4420.0,4750.0,2824.0,193.0,,,218.0,25.0,
2025-01-12 21:01:00,ceimpe1-15,24164.0,2588.0,24614.0,1025.0,10.0,,,61.0,,
2025-01-12 21:01:00,ceimpe1-16,40150.0,6613.0,7483.0,1457.0,118.0,,,252.0,,
2025-01-12 21:01:00,ceimsm1-01,33194.0,2838.0,9383.0,1071.0,164.0,104.0,,373.0,5363.0,
2025-01-12 21:01:00,ceimsm1-02,34169.0,4757.0,10882.0,1115.0,55.0,146.0,,533.0,5334.0,
2025-01-12 21:01:00,ceimsm1-03,33521.0,3645.0,7591.0,1153.0,161.0,109.0,,482.0,4216.0,
2025-01-12 21:01:00,ceimsm1-04,36041.0,2528.0,8469.0,1497.0,234.0,97.0,,567.0,3649.0,
2025-01-12 21:01:00,ceimsm1-05,36713.0,3334.0,7781.0,1112.0,206.0,97.0,,539.0,3715.0,
2025-01-12 21:01:00,ceimsm1-06,32647.0,3568.0,9052.0,1010.0,145.0,84.0,,437.0,2774.0,
2025-01-12 21:01:00,ceimsm1-07,10438.0,753.0,1598.0,614.0,53.0,,,155.0,27.0,
2025-01-12 21:01:00,ceimsm1-08,8680.0,2646.0,7790.0,912.0,98.0,,,111.0,63.0,
2025-01-12 21:01:00,ceimsm1-09,10840.0,2180.0,1619.0,576.0,88.0,,,79.0,126.0,
2025-01-12 21:01:00,ceimsm1-10,9553.0,819.0,7814.0,533.0,53.0,,,205.0,95.0,
2025-01-12 21:01:00,ceimsm1-11,9652.0,516.0,7401.0,434.0,25.0,,,33.0,58.0,
2025-01-12 21:01:00,ceimsm1-12,10492.0,1603.0,2321.0,727.0,205.0,,,87.0,177.0,
2025-01-12 21:01:00,ceimsm1-13,11151.0,829.0,1527.0,1241.0,251.0,128.0,,453.0,4985.0,
2025-01-12 21:01:00,ceimsm1-14,9605.0,1054.0,3810.0,808.0,115.0,27.0,,167.0,1244.0,
