time,server,avgtotal
2025-01-12 20:57:30,ceimno1-17,4261781.0
2025-01-12 20:58:00,ceimno1-17,3625522.0
2025-01-12 20:58:30,ceimno1-17,4292855.0
2025-01-12 20:59:00,ceimno1-17,4479824.0
2025-01-12 20:59:30,ceimno1-17,4446752.0
2025-01-12 21:00:00,ceimno1-17,3765610.0
2025-01-12 21:00:30,ceimno1-17,4182782.0
2025-01-12 21:01:00,ceimno1-17,4624583.0
2025-01-12 21:01:30,ceimno1-17,4233002.0
2025-01-12 21:02:00,ceimno1-17,3954029.0
2025-01-12 21:02:30,ceimno1-17,3990423.0
2025-01-12 21:03:00,ceimno1-17,4970077.0
2025-01-12 21:03:30,ceimno1-17,4498537.0
2025-01-12 21:04:00,ceimno1-17,4633429.0
2025-01-12 21:04:30,ceimno1-17,4967003.0
2025-01-12 21:05:00,ceimno1-17,4538466.0
2025-01-12 21:05:30,ceimno1-17,4571847.0
2025-01-12 21:06:00,ceimno1-17,4975296.0
2025-01-12 21:06:30,ceimno1-17,3885976.0
2025-01-12 21:07:00,ceimno1-17,4896684.0
2025-01-12 21:07:30,ceimno1-17,4234289.0
2025-01-12 21:08:00,ceimno1-17,4414732.0
2025-01-12 21:08:30,ceimno1-17,4731949.0
2025-01-12 21:09:00,ceimno1-17,4216501.0
2025-01-12 21:09:30,ceimno1-17,4583234.0
2025-01-12 21:10:00,ceimno1-17,4898108.0
2025-01-12 21:10:30,ceimno1-17,3950749.0
2025-01-12 21:11:00,ceimno1-17,4857132.0
2025-01-12 21:11:30,ceimno1-17,4885495.0
2025-01-12 21:12:00,ceimno1-17,4582472.0
2025-01-12 21:12:30,ceimno1-17,4245884.0
2025-01-12 21:13:00,ceimno1-17,4678363.0
2025-01-12 21:13:30,ceimno1-17,4840544.0
2025-01-12 21:14:00,ceimno1-17,4827532.0
2025-01-12 21:14:30,ceimno1-17,3908754.0
2025-01-12 21:15:00,ceimno1-17,4723993.0
2025-01-12 21:15:30,ceimno1-17,4139008.0
2025-01-12 21:16:00,ceimno1-17,4523429.0
2025-01-12 21:16:30,ceimno1-17,4122758.0
2025-01-12 21:17:00,ceimno1-17,4799150.0
2025-01-12 21:17:30,ceimno1-17,4780645.0
2025-01-12 21:18:00,ceimno1-17,4848907.0
2025-01-12 21:18:30,ceimno1-17,4218995.0
2025-01-12 21:19:00,ceimno1-17,3897484.0
2025-01-12 21:19:30,ceimno1-17,4877969.0
2025-01-12 21:20:00,ceimno1-17,4831947.0
2025-01-12 21:20:30,ceimno1-17,4566857.0
2025-01-12 21:21:00,ceimno1-17,4857143.0
2025-01-12 21:21:30,ceimno1-17,4883236.0
2025-01-12 21:22:00,ceimno1-17,4592005.0
2025-01-12 21:22:30,ceimno1-17,4888686.0
2025-01-12 21:23:00,ceimno1-17,3948763.0
2025-01-12 21:23:30,ceimno1-17,4914048.0
2025-01-12 21:24:00,ceimno1-17,4175063.0
2025-01-12 21:24:30,ceimno1-17,3574061.0
2025-01-12 21:25:00,ceimno1-17,4895484.0
2025-01-12 21:25:30,ceimno1-17,4659429.0
2025-01-12 21:26:00,ceimno1-17,4823186.0
2025-01-12 21:26:30,ceimno1-17,4630712.0
2025-01-12 21:27:00,ceimno1-17,4144301.0
2025-01-12 21:27:30,ceimno1-17,4201921.0
2025-01-12 21:28:00,ceimno1-17,4067551.0
2025-01-12 21:28:30,ceimno1-17,3863783.0
2025-01-12 21:29:00,ceimno1-17,4749056.0
2025-01-12 21:29:30,ceimno1-17,4743943.0
2025-01-12 21:30:00,ceimno1-17,4499298.0
2025-01-12 21:30:30,ceimno1-17,4819340.0
2025-01-12 21:31:00,ceimno1-17,4807334.0
2025-01-12 21:31:30,ceimno1-17,3829359.0
2025-01-12 21:32:00,ceimno1-17,4882819.0
2025-01-12 21:32:30,ceimno1-17,4420640.0
2025-01-12 21:33:00,ceimno1-17,4203513.0
2025-01-12 21:33:30,ceimno1-17,4142960.0
2025-01-12 21:34:00,ceimno1-17,4610763.0
2025-01-12 21:34:30,ceimno1-17,4733778.0
2025-01-12 21:35:00,ceimno1-17,4402227.0
2025-01-12 21:35:30,ceimno1-17,4762995.0
2025-01-12 21:36:00,ceimno1-17,4451210.0
2025-01-12 21:36:30,ceimno1-17,4420943.0
2025-01-12 21:37:00,ceimno1-17,4848442.0
2025-01-12 21:37:30,ceimno1-17,4713825.0
2025-01-12 21:38:00,ceimno1-17,4763477.0
2025-01-12 21:38:30,ceimno1-17,4780165.0
2025-01-12 21:39:00,ceimno1-17,4630142.0
2025-01-12 21:39:30,ceimno1-17,4119348.0
2025-01-12 21:40:00,ceimno1-17,4454395.0
2025-01-12 21:40:30,ceimno1-17,4770955.0
2025-01-12 21:41:00,ceimno1-17,4683901.0
2025-01-12 21:41:30,ceimno1-17,4159966.0
2025-01-12 21:42:00,ceimno1-17,4624805.0
2025-01-12 21:42:30,ceimno1-17,4468312.0
2025-01-12 21:43:00,ceimno1-17,4964650.0
2025-01-12 21:43:30,ceimno1-17,4903746.0
2025-01-12 21:44:00,ceimno1-17,4685895.0
2025-01-12 21:44:30,ceimno1-17,4702506.0
2025-01-12 21:45:00,ceimno1-17,4931842.0
2025-01-12 21:45:30,ceimno1-17,3842038.0
2025-01-12 21:46:00,ceimno1-17,4815131.0
2025-01-12 21:46:30,ceimno1-17,4452009.0
2025-01-12 21:47:00,ceimno1-17,4354146.0
2025-01-12 21:47:30,ceimno1-17,4527927.0
2025-01-12 21:48:00,ceimno1-17,4825502.0
2025-01-12 21:48:30,ceimno1-17,4532264.0
2025-01-12 21:49:00,ceimno1-17,4720224.0
2025-01-12 21:49:30,ceimno1-17,4167853.0
2025-01-12 21:50:00,ceimno1-17,3985169.0
2025-01-12 21:50:30,ceimno1-17,3806725.0
2025-01-12 21:51:00,ceimno1-17,3727189.0
2025-01-12 21:51:30,ceimno1-17,3736178.0
2025-01-12 21:52:00,ceimno1-17,3890615.0
2025-01-12 21:52:30,ceimno1-17,3934418.0
2025-01-12 21:53:00,ceimno1-17,3902897.0
2025-01-12 21:53:30,ceimno1-17,3810154.0
2025-01-12 21:54:00,ceimno1-17,3788742.0
2025-01-12 21:54:30,ceimno1-17,4338620.0
2025-01-12 21:55:00,ceimno1-17,4381719.0
2025-01-12 21:55:30,ceimno1-17,3270333.0
2025-01-12 21:56:00,ceimno1-17,4402980.0
2025-01-12 21:56:30,ceimno1-17,4454671.0
2025-01-12 21:57:00,ceimno1-17,4473478.0
2025-01-12 21:57:30,ceimno1-17,4418787.0
2025-01-12 21:58:00,ceimno1-17,4529170.0
2025-01-12 21:58:30,ceimno1-17,3975428.0
2025-01-12 21:59:00,ceimno1-17,4399670.0
2025-01-12 21:59:30,ceimno1-17,4414432.0
2025-01-12 22:00:00,ceimno1-17,4492264.0
2025-01-12 22:00:30,ceimno1-17,3555047.0
2025-01-12 20:00:00,ceimno1-18,2957646.0
2025-01-12 20:00:30,ceimno1-18,2919955.0
2025-01-12 20:01:00,ceimno1-18,2961143.0
2025-01-12 20:01:30,ceimno1-18,3001376.0
2025-01-12 20:02:00,ceimno1-18,2932415.0
2025-01-12 20:02:30,ceimno1-18,2991820.0
2025-01-12 20:03:00,ceimno1-18,2991497.0
2025-01-12 20:03:30,ceimno1-18,2951693.0
2025-01-12 20:04:00,ceimno1-18,2973906.0
2025-01-12 20:04:30,ceimno1-18,2948607.0
2025-01-12 20:05:00,ceimno1-18,2999745.0
2025-01-12 20:05:30,ceimno1-18,2988821.0
2025-01-12 20:06:00,ceimno1-18,2988569.0
2025-01-12 20:06:30,ceimno1-18,3018066.0
2025-01-12 20:07:00,ceimno1-18,2976844.0
2025-01-12 20:07:30,ceimno1-18,3001171.0
2025-01-12 20:08:00,ceimno1-18,2864930.0
2025-01-12 20:08:30,ceimno1-18,2771559.0
2025-01-12 20:09:00,ceimno1-18,2778930.0
2025-01-12 20:09:30,ceimno1-18,3018801.0
2025-01-12 20:10:00,ceimno1-18,2985464.0
2025-01-12 20:10:30,ceimno1-18,3027404.0
2025-01-12 20:11:00,ceimno1-18,3001918.0
2025-01-12 20:11:30,ceimno1-18,2973369.0
2025-01-12 20:12:00,ceimno1-18,3039279.0
2025-01-12 20:12:30,ceimno1-18,2949859.0
2025-01-12 20:13:00,ceimno1-18,2804475.0
2025-01-12 20:13:30,ceimno1-18,2788885.0
2025-01-12 20:14:00,ceimno1-18,2792749.0
2025-01-12 20:14:30,ceimno1-18,3001678.0
2025-01-12 20:15:00,ceimno1-18,2986525.0
2025-01-12 20:15:30,ceimno1-18,2943214.0
2025-01-12 20:16:00,ceimno1-18,2964390.0
2025-01-12 20:16:30,ceimno1-18,3019030.0
2025-01-12 20:17:00,ceimno1-18,2960298.0
2025-01-12 20:17:30,ceimno1-18,2965527.0
2025-01-12 20:18:00,ceimno1-18,2956877.0
2025-01-12 20:18:30,ceimno1-18,2947025.0
2025-01-12 20:19:00,ceimno1-18,3018328.0
2025-01-12 20:19:30,ceimno1-18,3017959.0
2025-01-12 20:20:00,ceimno1-18,2966710.0
2025-01-12 20:20:30,ceimno1-18,3043142.0
2025-01-12 20:21:00,ceimno1-18,2999784.0
2025-01-12 20:21:30,ceimno1-18,2960598.0
2025-01-12 20:22:00,ceimno1-18,2986131.0
2025-01-12 20:22:30,ceimno1-18,2798398.0
2025-01-12 20:23:00,ceimno1-18,2735566.0
2025-01-12 20:23:30,ceimno1-18,2965659.0
2025-01-12 20:24:00,ceimno1-18,2981741.0
2025-01-12 20:24:30,ceimno1-18,2952517.0
2025-01-12 20:25:00,ceimno1-18,3017952.0
2025-01-12 20:25:30,ceimno1-18,2860459.0
2025-01-12 20:26:00,ceimno1-18,2941217.0
2025-01-12 20:26:30,ceimno1-18,3037892.0
2025-01-12 20:27:00,ceimno1-18,2984528.0
2025-01-12 20:27:30,ceimno1-18,2972441.0
2025-01-12 20:28:00,ceimno1-18,2970620.0
2025-01-12 20:28:30,ceimno1-18,2983624.0
2025-01-12 20:29:00,ceimno1-18,2972007.0
2025-01-12 20:29:30,ceimno1-18,3004453.0
2025-01-12 20:30:00,ceimno1-18,2619087.0
2025-01-12 20:30:30,ceimno1-18,2685601.0
2025-01-12 20:31:00,ceimno1-18,2615161.0
2025-01-12 20:31:30,ceimno1-18,3007258.0
2025-01-12 20:32:00,ceimno1-18,2977644.0
2025-01-12 20:32:30,ceimno1-18,3014783.0
2025-01-12 20:33:00,ceimno1-18,2997475.0
2025-01-12 20:33:30,ceimno1-18,3029953.0
2025-01-12 20:34:00,ceimno1-18,3015645.0
2025-01-12 20:34:30,ceimno1-18,2936159.0
2025-01-12 20:35:00,ceimno1-18,2949473.0
2025-01-12 20:35:30,ceimno1-18,3006400.0
2025-01-12 20:36:00,ceimno1-18,2975288.0
2025-01-12 20:36:30,ceimno1-18,3046923.0
2025-01-12 20:37:00,ceimno1-18,2974610.0
2025-01-12 20:37:30,ceimno1-18,2993613.0
2025-01-12 20:38:00,ceimno1-18,3015944.0
2025-01-12 20:38:30,ceimno1-18,2946864.0
2025-01-12 20:39:00,ceimno1-18,2541675.0
2025-01-12 20:39:30,ceimno1-18,2615512.0
2025-01-12 20:40:00,ceimno1-18,2987068.0
2025-01-12 20:40:30,ceimno1-18,2942210.0
2025-01-12 20:41:00,ceimno1-18,3004294.0
2025-01-12 20:41:30,ceimno1-18,2436028.0
2025-01-12 20:42:00,ceimno1-18,2783183.0
2025-01-12 20:42:30,ceimno1-18,2627104.0
2025-01-12 20:43:00,ceimno1-18,2983281.0
2025-01-12 20:43:30,ceimno1-18,2590146.0
2025-01-12 20:44:00,ceimno1-18,2930577.0
2025-01-12 20:44:30,ceimno1-18,2902799.0
2025-01-12 20:45:00,ceimno1-18,2953041.0
2025-01-12 20:45:30,ceimno1-18,2934595.0
2025-01-12 20:46:00,ceimno1-18,2964660.0
2025-01-12 20:46:30,ceimno1-18,2991059.0
2025-01-12 20:47:00,ceimno1-18,2969465.0
2025-01-12 20:47:30,ceimno1-18,2961391.0
2025-01-12 20:48:00,ceimno1-18,2960026.0
2025-01-12 20:48:30,ceimno1-18,2986802.0
2025-01-12 20:49:00,ceimno1-18,3017900.0
2025-01-12 20:49:30,ceimno1-18,2647245.0
2025-01-12 20:50:00,ceimno1-18,2992759.0
2025-01-12 20:50:30,ceimno1-18,3055054.0
2025-01-12 20:51:00,ceimno1-18,2609987.0
2025-01-12 20:51:30,ceimno1-18,3006529.0
2025-01-12 20:52:00,ceimno1-18,2967341.0
2025-01-12 20:52:30,ceimno1-18,3043307.0
2025-01-12 20:53:00,ceimno1-18,3486485.0
2025-01-12 20:53:30,ceimno1-18,3437313.0
2025-01-12 20:54:00,ceimno1-18,2982737.0
2025-01-12 20:54:30,ceimno1-18,2973623.0
2025-01-12 20:55:00,ceimno1-18,3609908.0
2025-01-12 20:55:30,ceimno1-18,3026536.0
2025-01-12 20:56:00,ceimno1-18,3008775.0
2025-01-12 20:56:30,ceimno1-18,3441317.0
2025-01-12 20:57:00,ceimno1-18,3535303.0
2025-01-12 20:57:30,ceimno1-18,3002904.0
2025-01-12 20:58:00,ceimno1-18,3020030.0
2025-01-12 20:58:30,ceimno1-18,3437795.0
2025-01-12 20:59:00,ceimno1-18,3496850.0
2025-01-12 20:59:30,ceimno1-18,2945315.0
2025-01-12 21:00:00,ceimno1-18,3457053.0
2025-01-12 21:00:30,ceimno1-18,2901978.0
2025-01-12 21:01:00,ceimno1-18,3518171.0
2025-01-12 21:01:30,ceimno1-18,3081717.0
2025-01-12 21:02:00,ceimno1-18,2968995.0
2025-01-12 21:02:30,ceimno1-18,3415483.0
2025-01-12 21:03:00,ceimno1-18,3337744.0
2025-01-12 21:03:30,ceimno1-18,3495932.0
2025-01-12 21:04:00,ceimno1-18,3527153.0
2025-01-12 21:04:30,ceimno1-18,3581088.0
2025-01-12 21:05:00,ceimno1-18,3003835.0
2025-01-12 21:05:30,ceimno1-18,3536409.0
2025-01-12 21:06:00,ceimno1-18,3690081.0
2025-01-12 21:06:30,ceimno1-18,3015965.0
2025-01-12 21:07:00,ceimno1-18,3008119.0
2025-01-12 21:07:30,ceimno1-18,3038616.0
2025-01-12 21:08:00,ceimno1-18,3000979.0
2025-01-12 21:08:30,ceimno1-18,3047129.0
2025-01-12 21:09:00,ceimno1-18,3520127.0
2025-01-12 21:09:30,ceimno1-18,3574361.0
2025-01-12 21:10:00,ceimno1-18,3038732.0
2025-01-12 21:10:30,ceimno1-18,3519272.0
2025-01-12 21:11:00,ceimno1-18,3159882.0
2025-01-12 21:11:30,ceimno1-18,3430463.0
2025-01-12 21:12:00,ceimno1-18,3584537.0
2025-01-12 21:12:30,ceimno1-18,3255917.0
2025-01-12 21:13:00,ceimno1-18,3053332.0
2025-01-12 21:13:30,ceimno1-18,3643626.0
2025-01-12 21:14:00,ceimno1-18,3706252.0
2025-01-12 21:14:30,ceimno1-18,3536286.0
2025-01-12 21:15:00,ceimno1-18,3772612.0
2025-01-12 21:15:30,ceimno1-18,3651317.0
2025-01-12 21:16:00,ceimno1-18,3552169.0
2025-01-12 21:16:30,ceimno1-18,3658304.0
2025-01-12 21:17:00,ceimno1-18,3060064.0
2025-01-12 21:17:30,ceimno1-18,3569197.0
2025-01-12 21:18:00,ceimno1-18,3519541.0
2025-01-12 21:18:30,ceimno1-18,3250665.0
2025-01-12 21:19:00,ceimno1-18,3101579.0
2025-01-12 21:19:30,ceimno1-18,3514495.0
2025-01-12 21:20:00,ceimno1-18,3122969.0
2025-01-12 21:20:30,ceimno1-18,3164136.0
2025-01-12 21:21:00,ceimno1-18,3507800.0
2025-01-12 21:21:30,ceimno1-18,3158879.0
2025-01-12 21:22:00,ceimno1-18,3650704.0
2025-01-12 21:22:30,ceimno1-18,3521549.0
2025-01-12 21:23:00,ceimno1-18,3819555.0
2025-01-12 21:23:30,ceimno1-18,3865853.0
2025-01-12 21:24:00,ceimno1-18,3528884.0
2025-01-12 21:24:30,ceimno1-18,3708830.0
2025-01-12 21:25:00,ceimno1-18,3661956.0
2025-01-12 21:25:30,ceimno1-18,3575879.0
2025-01-12 21:26:00,ceimno1-18,3564329.0
2025-01-12 21:26:30,ceimno1-18,2947739.0
2025-01-12 21:27:00,ceimno1-18,3501381.0
2025-01-12 21:27:30,ceimno1-18,3441772.0
2025-01-12 21:28:00,ceimno1-18,2948626.0
2025-01-12 21:28:30,ceimno1-18,2977098.0
2025-01-12 21:29:00,ceimno1-18,2982357.0
2025-01-12 21:29:30,ceimno1-18,2970504.0
2025-01-12 21:30:00,ceimno1-18,2982120.0
2025-01-12 21:30:30,ceimno1-18,2888753.0
2025-01-12 21:31:00,ceimno1-18,2958794.0
2025-01-12 21:31:30,ceimno1-18,3429161.0
2025-01-12 21:32:00,ceimno1-18,2964963.0
2025-01-12 21:32:30,ceimno1-18,2961046.0
2025-01-12 21:33:00,ceimno1-18,2901409.0
2025-01-12 21:33:30,ceimno1-18,2917390.0
2025-01-12 21:34:00,ceimno1-18,2960284.0
2025-01-12 21:34:30,ceimno1-18,2910179.0
2025-01-12 21:35:00,ceimno1-18,2893725.0
2025-01-12 21:35:30,ceimno1-18,2923817.0
2025-01-12 21:36:00,ceimno1-18,2946864.0
2025-01-12 21:36:30,ceimno1-18,3369982.0
2025-01-12 21:37:00,ceimno1-18,3003078.0
2025-01-12 21:37:30,ceimno1-18,3425457.0
2025-01-12 21:38:00,ceimno1-18,3078670.0
2025-01-12 21:38:30,ceimno1-18,3040363.0
2025-01-12 21:39:00,ceimno1-18,3394282.0
2025-01-12 21:39:30,ceimno1-18,3092204.0
2025-01-12 21:40:00,ceimno1-18,3077672.0
2025-01-12 21:40:30,ceimno1-18,3223507.0
2025-01-12 21:41:00,ceimno1-18,3409305.0
2025-01-12 21:41:30,ceimno1-18,3138785.0
2025-01-12 21:42:00,ceimno1-18,3624887.0
2025-01-12 21:42:30,ceimno1-18,3966646.0
2025-01-12 21:43:00,ceimno1-18,3878419.0
2025-01-12 21:43:30,ceimno1-18,3562103.0
2025-01-12 21:44:00,ceimno1-18,3952414.0
2025-01-12 21:44:30,ceimno1-18,3629915.0
2025-01-12 21:45:00,ceimno1-18,3015881.0
2025-01-12 21:45:30,ceimno1-18,3094375.0
2025-01-12 21:46:00,ceimno1-18,3600477.0
2025-01-12 21:46:30,ceimno1-18,3533559.0
2025-01-12 21:47:00,ceimno1-18,3962165.0
2025-01-12 21:47:30,ceimno1-18,3591158.0
2025-01-12 21:48:00,ceimno1-18,3045454.0
2025-01-12 21:48:30,ceimno1-18,3499958.0
2025-01-12 21:49:00,ceimno1-18,3223818.0
2025-01-12 21:49:30,ceimno1-18,3251627.0
2025-01-12 21:50:00,ceimno1-18,3051917.0
2025-01-12 21:50:30,ceimno1-18,3705237.0
2025-01-12 21:51:00,ceimno1-18,3481577.0
2025-01-12 21:51:30,ceimno1-18,3024063.0
2025-01-12 21:52:00,ceimno1-18,3690674.0
2025-01-12 21:52:30,ceimno1-18,3506502.0
2025-01-12 21:53:00,ceimno1-18,3581588.0
2025-01-12 21:53:30,ceimno1-18,3963950.0
2025-01-12 21:54:00,ceimno1-18,3578952.0
2025-01-12 21:54:30,ceimno1-18,3605624.0
2025-01-12 21:55:00,ceimno1-18,3978466.0
2025-01-12 21:55:30,ceimno1-18,3056039.0
2025-01-12 21:56:00,ceimno1-18,3491757.0
2025-01-12 21:56:30,ceimno1-18,3555864.0
2025-01-12 21:57:00,ceimno1-18,3387780.0
2025-01-12 21:57:30,ceimno1-18,3030909.0
2025-01-12 21:58:00,ceimno1-18,3237354.0
2025-01-12 21:58:30,ceimno1-18,3934764.0
2025-01-12 21:59:00,ceimno1-18,3247387.0
2025-01-12 21:59:30,ceimno1-18,2788900.0
2025-01-12 22:00:00,ceimno1-18,3234916.0
2025-01-12 22:00:30,ceimno1-18,3100721.0
2025-01-12 20:00:00,ceimno1-19,3657624.0
2025-01-12 20:00:30,ceimno1-19,3557507.0
2025-01-12 20:01:00,ceimno1-19,3532682.0
2025-01-12 20:01:30,ceimno1-19,3556913.0
2025-01-12 20:02:00,ceimno1-19,3529371.0
2025-01-12 20:02:30,ceimno1-19,3533996.0
2025-01-12 20:03:00,ceimno1-19,3541415.0
2025-01-12 20:03:30,ceimno1-19,3214981.0
2025-01-12 20:04:00,ceimno1-19,3146998.0
2025-01-12 20:04:30,ceimno1-19,3085563.0
2025-01-12 20:05:00,ceimno1-19,3051669.0
2025-01-12 20:05:30,ceimno1-19,2949336.0
2025-01-12 20:06:00,ceimno1-19,2864684.0
2025-01-12 20:06:30,ceimno1-19,2910139.0
2025-01-12 20:07:00,ceimno1-19,2968569.0
2025-01-12 20:07:30,ceimno1-19,2972211.0
2025-01-12 20:08:00,ceimno1-19,2858543.0
2025-01-12 20:08:30,ceimno1-19,2827168.0
2025-01-12 20:09:00,ceimno1-19,2824289.0
2025-01-12 20:09:30,ceimno1-19,2905061.0
2025-01-12 20:10:00,ceimno1-19,2870832.0
2025-01-12 20:10:30,ceimno1-19,2880798.0
2025-01-12 20:11:00,ceimno1-19,2906399.0
2025-01-12 20:11:30,ceimno1-19,2897088.0
2025-01-12 20:12:00,ceimno1-19,2916881.0
2025-01-12 20:12:30,ceimno1-19,2844259.0
2025-01-12 20:13:00,ceimno1-19,2762812.0
2025-01-12 20:13:30,ceimno1-19,2720441.0
2025-01-12 20:14:00,ceimno1-19,2710631.0
2025-01-12 20:14:30,ceimno1-19,2875177.0
2025-01-12 20:15:00,ceimno1-19,2907806.0
2025-01-12 20:15:30,ceimno1-19,2800198.0
2025-01-12 20:16:00,ceimno1-19,2658116.0
2025-01-12 20:16:30,ceimno1-19,2640652.0
2025-01-12 20:17:00,ceimno1-19,2735927.0
2025-01-12 20:17:30,ceimno1-19,2647176.0
2025-01-12 20:18:00,ceimno1-19,2606296.0
2025-01-12 20:18:30,ceimno1-19,2619735.0
2025-01-12 20:19:00,ceimno1-19,2786305.0
2025-01-12 20:19:30,ceimno1-19,2740187.0
2025-01-12 20:20:00,ceimno1-19,2785499.0
2025-01-12 20:20:30,ceimno1-19,2724855.0
2025-01-12 20:21:00,ceimno1-19,2864534.0
2025-01-12 20:21:30,ceimno1-19,2793234.0
2025-01-12 20:22:00,ceimno1-19,2796577.0
2025-01-12 20:22:30,ceimno1-19,2761025.0
2025-01-12 20:23:00,ceimno1-19,2716431.0
2025-01-12 20:23:30,ceimno1-19,2691415.0
2025-01-12 20:24:00,ceimno1-19,2710137.0
2025-01-12 20:24:30,ceimno1-19,2761472.0
2025-01-12 20:25:00,ceimno1-19,2679124.0
2025-01-12 20:25:30,ceimno1-19,2852325.0
2025-01-12 20:26:00,ceimno1-19,2887170.0
2025-01-12 20:26:30,ceimno1-19,2845012.0
2025-01-12 20:27:00,ceimno1-19,2883541.0
2025-01-12 20:27:30,ceimno1-19,2928107.0
2025-01-12 20:28:00,ceimno1-19,2881375.0
2025-01-12 20:28:30,ceimno1-19,2916139.0
2025-01-12 20:29:00,ceimno1-19,2809691.0
2025-01-12 20:29:30,ceimno1-19,2739216.0
2025-01-12 20:30:00,ceimno1-19,2327376.0
2025-01-12 20:30:30,ceimno1-19,2280366.0
2025-01-12 20:31:00,ceimno1-19,2229218.0
2025-01-12 20:31:30,ceimno1-19,2201969.0
2025-01-12 20:32:00,ceimno1-19,2245138.0
2025-01-12 20:32:30,ceimno1-19,2308785.0
2025-01-12 20:33:00,ceimno1-19,2386410.0
2025-01-12 20:33:30,ceimno1-19,2358281.0
2025-01-12 20:34:00,ceimno1-19,2312086.0
2025-01-12 20:34:30,ceimno1-19,2203386.0
2025-01-12 20:35:00,ceimno1-19,2222633.0
2025-01-12 20:35:30,ceimno1-19,2374491.0
2025-01-12 20:36:00,ceimno1-19,2509149.0
2025-01-12 20:36:30,ceimno1-19,2468839.0
2025-01-12 20:37:00,ceimno1-19,2289132.0
2025-01-12 20:37:30,ceimno1-19,2364053.0
2025-01-12 20:38:00,ceimno1-19,2725163.0
2025-01-12 20:38:30,ceimno1-19,2883349.0
2025-01-12 20:39:00,ceimno1-19,2948693.0
2025-01-12 20:39:30,ceimno1-19,2741846.0
2025-01-12 20:40:00,ceimno1-19,2726844.0
2025-01-12 20:40:30,ceimno1-19,2744500.0
2025-01-12 20:41:00,ceimno1-19,2804768.0
2025-01-12 20:41:30,ceimno1-19,2796630.0
2025-01-12 20:42:00,ceimno1-19,2861564.0
2025-01-12 20:42:30,ceimno1-19,2801383.0
2025-01-12 20:43:00,ceimno1-19,2911254.0
2025-01-12 20:43:30,ceimno1-19,2622441.0
2025-01-12 20:44:00,ceimno1-19,2665539.0
2025-01-12 20:44:30,ceimno1-19,2576594.0
2025-01-12 20:45:00,ceimno1-19,2531008.0
2025-01-12 20:45:30,ceimno1-19,2568826.0
2025-01-12 20:46:00,ceimno1-19,2613106.0
2025-01-12 20:46:30,ceimno1-19,2730589.0
2025-01-12 20:47:00,ceimno1-19,2727007.0
2025-01-12 20:47:30,ceimno1-19,2618270.0
2025-01-12 20:48:00,ceimno1-19,2452688.0
2025-01-12 20:48:30,ceimno1-19,2954278.0
2025-01-12 20:49:00,ceimno1-19,3037213.0
2025-01-12 20:49:30,ceimno1-19,3073434.0
2025-01-12 20:50:00,ceimno1-19,3164083.0
2025-01-12 20:50:30,ceimno1-19,3138402.0
2025-01-12 20:51:00,ceimno1-19,3144128.0
2025-01-12 20:51:30,ceimno1-19,3024347.0
2025-01-12 20:52:00,ceimno1-19,2974513.0
2025-01-12 20:52:30,ceimno1-19,2886277.0
2025-01-12 20:53:00,ceimno1-19,2950106.0
2025-01-12 20:53:30,ceimno1-19,2996271.0
2025-01-12 20:54:00,ceimno1-19,3002007.0
2025-01-12 20:54:30,ceimno1-19,3024034.0
2025-01-12 20:55:00,ceimno1-19,3006053.0
2025-01-12 20:55:30,ceimno1-19,3026771.0
2025-01-12 20:56:00,ceimno1-19,3032849.0
2025-01-12 20:56:30,ceimno1-19,3033199.0
2025-01-12 20:57:00,ceimno1-19,3036729.0
2025-01-12 20:57:30,ceimno1-19,3076130.0
2025-01-12 20:58:00,ceimno1-19,3179151.0
2025-01-12 20:58:30,ceimno1-19,3202823.0
2025-01-12 20:59:00,ceimno1-19,3248211.0
2025-01-12 20:59:30,ceimno1-19,3191401.0
2025-01-12 21:00:00,ceimno1-19,3266545.0
2025-01-12 21:00:30,ceimno1-19,3270847.0
2025-01-12 21:01:00,ceimno1-19,3301920.0
2025-01-12 21:01:30,ceimno1-19,3274268.0
2025-01-12 21:02:00,ceimno1-19,3282833.0
2025-01-12 21:02:30,ceimno1-19,3302486.0
2025-01-12 21:03:00,ceimno1-19,3286527.0
2025-01-12 21:03:30,ceimno1-19,3284191.0
2025-01-12 21:04:00,ceimno1-19,3311104.0
2025-01-12 21:04:30,ceimno1-19,3272537.0
2025-01-12 21:05:00,ceimno1-19,3289776.0
2025-01-12 21:05:30,ceimno1-19,3286671.0
2025-01-12 21:06:00,ceimno1-19,3274907.0
2025-01-12 21:06:30,ceimno1-19,3300731.0
2025-01-12 21:07:00,ceimno1-19,3287239.0
2025-01-12 21:07:30,ceimno1-19,3290038.0
2025-01-12 21:08:00,ceimno1-19,3287324.0
2025-01-12 21:08:30,ceimno1-19,3301847.0
2025-01-12 21:09:00,ceimno1-19,3285057.0
2025-01-12 21:09:30,ceimno1-19,3288473.0
2025-01-12 21:10:00,ceimno1-19,3284218.0
2025-01-12 21:10:30,ceimno1-19,3295832.0
2025-01-12 21:11:00,ceimno1-19,3266926.0
2025-01-12 21:11:30,ceimno1-19,3169247.0
2025-01-12 21:12:00,ceimno1-19,3127596.0
2025-01-12 21:12:30,ceimno1-19,3079260.0
2025-01-12 21:13:00,ceimno1-19,3224373.0
2025-01-12 21:13:30,ceimno1-19,3228104.0
2025-01-12 21:14:00,ceimno1-19,3206783.0
