time,server,avg-resp-time-hit,avg-resp-time-hit-https,avg-resp-time-miss,avg-resp-time-miss-https
2025-01-12 21:05:25,cecmaz1-04,3.0,24.0,24.0,4.0
2025-01-12 21:05:25,cecmaz1-07,4.0,26.0,24.0,4.0
2025-01-12 21:05:25,cecmsm1-01,0.0,27.0,20.0,4.0
2025-01-12 21:05:25,cecmsm1-03,4.0,83.0,32.0,4.0
2025-01-12 21:05:25,cecmsm1-07,3.0,89.0,24.0,3.0
2025-01-12 21:05:25,cecmsm1-08,3.0,66.0,28.0,3.0
2025-01-12 21:05:25,cefsbin3-02,4.0,38.0,44.0,5.0
2025-01-12 21:05:25,cefsbin3-05,4.0,38.0,32.0,4.0
2025-01-12 21:05:25,ceihta1-05,4.0,16.0,31.0,5.0
2025-01-12 21:05:25,ceihta1-13,6.0,28.0,27.0,6.0
2025-01-12 21:05:25,ceihta1-14,5.0,23.0,29.0,5.0
2025-01-12 21:05:25,ceihta1-18,6.0,24.0,24.0,6.0
2025-01-12 21:05:25,ceimno1-03,5.0,16.0,11.0,5.0
2025-01-12 21:05:25,ceimno1-06,5.0,27.0,25.0,5.0
2025-01-12 21:05:25,ceimno1-09,5.0,46.0,20.0,5.0
2025-01-12 21:05:25,ceimno1-15,6.0,21.0,18.0,6.0
2025-01-12 21:05:25,ceimpe1-02,5.0,24.0,12.0,5.0
2025-01-12 21:05:25,ceimpe1-03,6.0,27.0,18.0,6.0
2025-01-12 21:05:25,ceimpe1-12,6.0,22.0,21.0,6.0
2025-01-12 21:05:25,ceimpe1-14,4.0,36.0,12.0,4.0
2025-01-12 21:05:25,ceimsm1-09,4.0,24.0,17.0,5.0
2025-01-12 21:05:25,ceimsm1-11,5.0,16.0,19.0,5.0
2025-01-12 21:05:25,ceimsm1-17,5.0,21.0,18.0,8.0
2025-01-12 21:05:25,codmno1-05,5.0,31.0,30.0,12.0
2025-01-12 21:05:30,cecbep1-01,5.0,46.0,38.0,5.0
2025-01-12 21:05:30,cecbep1-03,4.0,39.0,32.0,4.0
2025-01-12 21:05:30,cecbep1-04,4.0,45.0,35.0,5.0
2025-01-12 21:05:30,cecbep1-07,4.0,24.0,33.0,4.0
2025-01-12 21:05:30,cecmaz1-01,4.0,29.0,22.0,4.0
2025-01-12 21:05:30,cecmaz1-02,4.0,26.0,25.0,5.0
2025-01-12 21:05:30,cecmaz1-03,5.0,23.0,23.0,5.0
2025-01-12 21:05:30,cecmaz1-06,4.0,25.0,22.0,4.0
2025-01-12 21:05:30,cecmaz1-08,3.0,25.0,27.0,4.0
2025-01-12 21:05:30,cecmsm1-04,3.0,49.0,23.0,4.0
2025-01-12 21:05:30,cefsbin3-01,5.0,47.0,42.0,5.0
2025-01-12 21:05:30,ceihta1-01,6.0,24.0,27.0,8.0
2025-01-12 21:05:30,ceihta1-02,6.0,33.0,32.0,6.0
2025-01-12 21:05:30,ceihta1-03,5.0,22.0,26.0,6.0
2025-01-12 21:05:30,ceihta1-04,5.0,29.0,29.0,7.0
2025-01-12 21:05:30,ceihta1-06,4.0,24.0,23.0,5.0
2025-01-12 21:05:30,ceihta1-08,6.0,21.0,29.0,7.0
2025-01-12 21:05:30,ceihta1-10,5.0,31.0,23.0,5.0
2025-01-12 21:05:30,ceihta1-11,5.0,30.0,31.0,5.0
2025-01-12 21:05:30,ceihta1-15,5.0,22.0,25.0,6.0
2025-01-12 21:05:30,ceihta1-16,4.0,23.0,27.0,5.0
2025-01-12 21:05:30,ceihta1-17,5.0,23.0,29.0,5.0
2025-01-12 21:05:30,ceimno1-05,5.0,28.0,18.0,5.0
2025-01-12 21:05:30,ceimno1-07,5.0,29.0,22.0,5.0
2025-01-12 21:05:30,ceimno1-08,6.0,35.0,27.0,10.0
2025-01-12 21:05:30,ceimno1-10,5.0,70.0,12.0,5.0
2025-01-12 21:05:30,ceimno1-14,5.0,25.0,20.0,5.0
2025-01-12 21:05:30,ceimno1-17,6.0,36.0,25.0,7.0
2025-01-12 21:05:30,ceimpe1-01,5.0,28.0,14.0,6.0
2025-01-12 21:05:30,ceimpe1-05,7.0,94.0,33.0,46.0
2025-01-12 21:05:30,ceimpe1-08,9.0,57.0,47.0,8.0
2025-01-12 21:05:30,ceimpe1-09,6.0,68.0,22.0,11.0
2025-01-12 21:05:30,ceimpe1-10,6.0,37.0,23.0,14.0
2025-01-12 21:05:30,ceimpe1-11,6.0,69.0,26.0,14.0
2025-01-12 21:05:30,ceimsm1-01,4.0,38.0,14.0,4.0
2025-01-12 21:05:30,ceimsm1-03,4.0,36.0,13.0,4.0
2025-01-12 21:05:30,ceimsm1-08,5.0,16.0,19.0,7.0
2025-01-12 21:05:30,ceimsm1-13,5.0,15.0,15.0,5.0
2025-01-12 21:05:30,ceimsm1-15,4.0,41.0,18.0,5.0
2025-01-12 21:05:30,ceimsm1-16,5.0,16.0,18.0,5.0
2025-01-12 21:05:30,ceimsm1-18,5.0,20.0,20.0,7.0
2025-01-12 21:05:30,codmpe1-05,5.0,35.0,20.0,6.0
2025-01-12 21:05:35,cecbep1-02,5.0,40.0,28.0,5.0
2025-01-12 21:05:35,cecbep1-08,4.0,47.0,37.0,5.0
2025-01-12 21:05:35,cecmaz1-05,4.0,28.0,22.0,5.0
2025-01-12 21:05:35,cecmsm1-02,3.0,19.0,11.0,4.0
2025-01-12 21:05:35,cecmsm1-06,4.0,40.0,25.0,4.0
2025-01-12 21:05:35,cefsbin3-03,5.0,37.0,44.0,6.0
2025-01-12 21:05:35,cefsbin3-04,4.0,37.0,40.0,5.0
2025-01-12 21:05:35,cefsbin3-06,4.0,46.0,33.0,4.0
2025-01-12 21:05:35,ceihta1-07,5.0,22.0,24.0,5.0
2025-01-12 21:05:35,ceihta1-12,5.0,29.0,25.0,5.0
2025-01-12 21:05:35,ceihta1-19,6.0,31.0,29.0,5.0
2025-01-12 21:05:35,ceihta1-20,7.0,26.0,30.0,9.0
2025-01-12 21:05:35,ceimno1-01,5.0,24.0,24.0,5.0
2025-01-12 21:05:35,ceimno1-04,4.0,28.0,11.0,4.0
2025-01-12 21:05:35,ceimno1-11,5.0,26.0,11.0,5.0
2025-01-12 21:05:35,ceimno1-12,5.0,41.0,31.0,5.0
2025-01-12 21:05:35,ceimno1-13,5.0,8.0,9.0,5.0
2025-01-12 21:05:35,ceimno1-16,5.0,26.0,20.0,6.0
2025-01-12 21:05:35,ceimno1-18,5.0,20.0,13.0,5.0
2025-01-12 21:05:35,ceimpe1-04,7.0,97.0,48.0,57.0
2025-01-12 21:05:35,ceimpe1-07,5.0,30.0,18.0,6.0
2025-01-12 21:05:35,ceimpe1-13,4.0,47.0,13.0,4.0
2025-01-12 21:05:35,ceimpe1-15,4.0,47.0,9.0,3.0
2025-01-12 21:05:35,ceimsm1-02,4.0,42.0,19.0,4.0
2025-01-12 21:05:35,ceimsm1-04,4.0,39.0,15.0,4.0
2025-01-12 21:05:35,ceimsm1-05,4.0,38.0,19.0,5.0
2025-01-12 21:05:35,ceimsm1-06,4.0,22.0,12.0,4.0
2025-01-12 21:05:35,ceimsm1-07,7.0,38.0,20.0,10.0
2025-01-12 21:05:35,ceimsm1-10,5.0,17.0,19.0,5.0
2025-01-12 21:05:35,ceimsm1-12,4.0,23.0,15.0,5.0
2025-01-12 21:05:40,cecbep1-05,5.0,38.0,33.0,5.0
2025-01-12 21:05:40,cecbep1-06,4.0,48.0,39.0,4.0
2025-01-12 21:05:40,cecmaz1-04,3.0,24.0,26.0,4.0
2025-01-12 21:05:40,cecmaz1-07,4.0,31.0,22.0,5.0
2025-01-12 21:05:40,cecmsm1-01,5.0,21.0,24.0,4.0
2025-01-12 21:05:40,cecmsm1-03,4.0,31.0,25.0,4.0
2025-01-12 21:05:40,cecmsm1-07,3.0,37.0,21.0,3.0
2025-01-12 21:05:40,cecmsm1-08,3.0,34.0,24.0,3.0
2025-01-12 21:05:40,cefsbin3-02,5.0,38.0,43.0,5.0
2025-01-12 21:05:40,cefsbin3-05,4.0,42.0,31.0,4.0
2025-01-12 21:05:40,ceihta1-05,5.0,18.0,34.0,6.0
2025-01-12 21:05:40,ceihta1-13,6.0,29.0,28.0,6.0
2025-01-12 21:05:40,ceihta1-14,5.0,27.0,28.0,5.0
2025-01-12 21:05:40,ceihta1-18,7.0,31.0,25.0,8.0
2025-01-12 21:05:40,ceimno1-03,5.0,39.0,13.0,5.0
2025-01-12 21:05:40,ceimno1-06,5.0,36.0,28.0,7.0
2025-01-12 21:05:40,ceimno1-09,5.0,60.0,18.0,5.0
2025-01-12 21:05:40,ceimno1-15,6.0,38.0,20.0,6.0
2025-01-12 21:05:40,ceimpe1-02,5.0,178.0,13.0,5.0
2025-01-12 21:05:40,ceimpe1-03,6.0,49.0,18.0,6.0
2025-01-12 21:05:40,ceimpe1-12,6.0,85.0,24.0,6.0
2025-01-12 21:05:40,ceimpe1-14,4.0,21.0,13.0,4.0
2025-01-12 21:05:40,ceimsm1-09,4.0,28.0,16.0,5.0
2025-01-12 21:05:40,ceimsm1-11,5.0,14.0,21.0,5.0
2025-01-12 21:05:40,ceimsm1-17,5.0,22.0,23.0,10.0
2025-01-12 21:05:40,codmno1-05,5.0,38.0,25.0,18.0
2025-01-12 21:05:45,cecbep1-01,5.0,41.0,37.0,5.0
2025-01-12 21:05:45,cecbep1-03,4.0,55.0,37.0,4.0
2025-01-12 21:05:45,cecbep1-04,4.0,40.0,36.0,5.0
2025-01-12 21:05:45,cecbep1-07,4.0,26.0,30.0,4.0
2025-01-12 21:05:45,cecmaz1-01,4.0,29.0,24.0,5.0
2025-01-12 21:05:45,cecmaz1-02,4.0,24.0,25.0,5.0
2025-01-12 21:05:45,cecmaz1-03,5.0,22.0,22.0,5.0
2025-01-12 21:05:45,cecmaz1-06,4.0,23.0,20.0,4.0
2025-01-12 21:05:45,cecmaz1-08,3.0,19.0,29.0,4.0
2025-01-12 21:05:45,cecmsm1-04,3.0,25.0,20.0,4.0
2025-01-12 21:05:45,cefsbin3-01,5.0,40.0,43.0,5.0
2025-01-12 21:05:45,ceihta1-01,6.0,27.0,33.0,8.0
2025-01-12 21:05:45,ceihta1-02,6.0,28.0,38.0,7.0
2025-01-12 21:05:45,ceihta1-03,4.0,30.0,24.0,5.0
2025-01-12 21:05:45,ceihta1-04,6.0,28.0,27.0,7.0
2025-01-12 21:05:45,ceihta1-06,4.0,23.0,24.0,5.0
2025-01-12 21:05:45,ceihta1-08,6.0,25.0,35.0,7.0
2025-01-12 21:05:45,ceihta1-10,5.0,29.0,26.0,6.0
2025-01-12 21:05:45,ceihta1-11,4.0,24.0,25.0,5.0
2025-01-12 21:05:45,ceihta1-15,5.0,26.0,21.0,6.0
2025-01-12 21:05:45,ceihta1-16,4.0,22.0,31.0,5.0
2025-01-12 21:05:45,ceihta1-17,5.0,27.0,26.0,6.0
2025-01-12 21:05:45,ceimno1-05,5.0,23.0,19.0,5.0
2025-01-12 21:05:45,ceimno1-07,5.0,21.0,26.0,5.0
2025-01-12 21:05:45,ceimno1-08,5.0,32.0,26.0,8.0
2025-01-12 21:05:45,ceimno1-10,5.0,26.0,10.0,5.0
2025-01-12 21:05:45,ceimno1-14,5.0,34.0,18.0,4.0
2025-01-12 21:05:45,ceimno1-17,6.0,24.0,21.0,7.0
2025-01-12 21:05:45,ceimpe1-01,5.0,24.0,15.0,7.0
2025-01-12 21:05:45,ceimpe1-05,27.0,104.0,100.0,105.0
2025-01-12 21:05:45,ceimpe1-08,6.0,28.0,24.0,7.0
2025-01-12 21:05:45,ceimpe1-09,8.0,42.0,31.0,13.0
2025-01-12 21:05:45,ceimpe1-10,7.0,37.0,27.0,20.0
2025-01-12 21:05:45,ceimpe1-11,6.0,43.0,19.0,9.0
2025-01-12 21:05:45,ceimsm1-01,4.0,16.0,14.0,4.0
2025-01-12 21:05:45,ceimsm1-03,4.0,19.0,12.0,4.0
2025-01-12 21:05:45,ceimsm1-08,5.0,21.0,26.0,6.0
2025-01-12 21:05:45,ceimsm1-13,4.0,14.0,15.0,5.0
2025-01-12 21:05:45,ceimsm1-15,4.0,16.0,19.0,5.0
2025-01-12 21:05:45,ceimsm1-16,5.0,22.0,17.0,6.0
2025-01-12 21:05:45,ceimsm1-18,5.0,26.0,22.0,8.0
2025-01-12 21:05:45,codmpe1-05,4.0,26.0,15.0,6.0
2025-01-12 21:05:50,cecbep1-02,5.0,37.0,34.0,5.0
2025-01-12 21:05:50,cecbep1-08,4.0,45.0,35.0,5.0
2025-01-12 21:05:50,cecmaz1-05,4.0,27.0,22.0,5.0
2025-01-12 21:05:50,cecmsm1-02,3.0,13.0,9.0,4.0
2025-01-12 21:05:50,cecmsm1-06,3.0,22.0,21.0,3.0
2025-01-12 21:05:50,cefsbin3-03,7.0,41.0,44.0,8.0
2025-01-12 21:05:50,cefsbin3-04,4.0,39.0,40.0,5.0
2025-01-12 21:05:50,cefsbin3-06,4.0,41.0,35.0,4.0
2025-01-12 21:05:50,ceihta1-07,4.0,21.0,28.0,5.0
2025-01-12 21:05:50,ceihta1-12,5.0,27.0,26.0,6.0
2025-01-12 21:05:50,ceihta1-19,5.0,23.0,20.0,5.0
2025-01-12 21:05:50,ceihta1-20,18.0,44.0,35.0,20.0
2025-01-12 21:05:50,ceimno1-01,5.0,26.0,23.0,5.0
2025-01-12 21:05:50,ceimno1-04,5.0,17.0,11.0,4.0
2025-01-12 21:05:50,ceimno1-11,4.0,20.0,11.0,4.0
2025-01-12 21:05:50,ceimno1-12,5.0,21.0,22.0,5.0
2025-01-12 21:05:50,ceimno1-13,4.0,8.0,9.0,6.0
2025-01-12 21:05:50,ceimno1-16,5.0,24.0,19.0,6.0
2025-01-12 21:05:50,ceimno1-18,5.0,21.0,19.0,5.0
2025-01-12 21:05:50,ceimpe1-04,9.0,51.0,54.0,34.0
2025-01-12 21:05:50,ceimpe1-07,6.0,26.0,16.0,6.0
2025-01-12 21:05:50,ceimpe1-13,4.0,20.0,12.0,4.0
2025-01-12 21:05:50,ceimpe1-15,3.0,18.0,10.0,3.0
2025-01-12 21:05:50,ceimsm1-02,4.0,21.0,14.0,4.0
2025-01-12 21:05:50,ceimsm1-04,4.0,21.0,17.0,4.0
2025-01-12 21:05:50,ceimsm1-05,5.0,19.0,14.0,5.0
2025-01-12 21:05:50,ceimsm1-06,4.0,13.0,12.0,4.0
2025-01-12 21:05:50,ceimsm1-07,13.0,49.0,39.0,18.0
2025-01-12 21:05:50,ceimsm1-10,5.0,19.0,15.0,5.0
2025-01-12 21:05:50,ceimsm1-12,4.0,22.0,19.0,5.0
2025-01-12 21:05:55,cecbep1-05,5.0,108.0,34.0,5.0
2025-01-12 21:05:55,cecbep1-06,4.0,38.0,34.0,4.0
2025-01-12 21:05:55,cecmaz1-04,4.0,35.0,26.0,4.0
2025-01-12 21:05:55,cecmaz1-07,4.0,60.0,22.0,4.0
2025-01-12 21:05:55,cecmsm1-01,4.0,15.0,24.0,4.0
2025-01-12 21:05:55,cecmsm1-03,4.0,23.0,22.0,4.0
2025-01-12 21:05:55,cecmsm1-07,7.0,25.0,21.0,3.0
2025-01-12 21:05:55,cecmsm1-08,3.0,26.0,24.0,3.0
2025-01-12 21:05:55,cefsbin3-02,5.0,74.0,35.0,5.0
2025-01-12 21:05:55,cefsbin3-05,5.0,129.0,32.0,5.0
2025-01-12 21:05:55,ceihta1-05,4.0,22.0,28.0,5.0
2025-01-12 21:05:55,ceihta1-13,6.0,34.0,25.0,6.0
2025-01-12 21:05:55,ceihta1-14,5.0,27.0,28.0,6.0
2025-01-12 21:05:55,ceihta1-18,7.0,31.0,28.0,8.0
2025-01-12 21:05:55,ceimno1-03,5.0,56.0,11.0,4.0
2025-01-12 21:05:55,ceimno1-06,5.0,158.0,27.0,5.0
2025-01-12 21:05:55,ceimno1-09,5.0,18.0,16.0,5.0
2025-01-12 21:05:55,ceimno1-15,6.0,30.0,17.0,6.0
2025-01-12 21:05:55,ceimpe1-02,5.0,20.0,12.0,5.0
2025-01-12 21:05:55,ceimpe1-03,6.0,34.0,19.0,6.0
2025-01-12 21:05:55,ceimpe1-06,6.0,38.0,24.0,20.0
2025-01-12 21:05:55,ceimpe1-12,6.0,27.0,23.0,7.0
2025-01-12 21:05:55,ceimpe1-14,4.0,105.0,14.0,4.0
2025-01-12 21:05:55,ceimsm1-09,4.0,21.0,16.0,5.0
2025-01-12 21:05:55,ceimsm1-11,5.0,33.0,18.0,5.0
2025-01-12 21:05:55,ceimsm1-17,5.0,19.0,19.0,7.0
2025-01-12 21:05:55,codmno1-05,4.0,33.0,27.0,7.0
2025-01-12 21:06:00,cecbep1-01,5.0,44.0,39.0,5.0
2025-01-12 21:06:00,cecbep1-03,4.0,36.0,34.0,4.0
2025-01-12 21:06:00,cecbep1-04,4.0,42.0,33.0,5.0
2025-01-12 21:06:00,cecbep1-07,4.0,30.0,37.0,4.0
2025-01-12 21:06:00,cecmaz1-01,4.0,61.0,23.0,4.0
2025-01-12 21:06:00,cecmaz1-02,4.0,49.0,26.0,5.0
2025-01-12 21:06:00,cecmaz1-03,4.0,32.0,24.0,4.0
2025-01-12 21:06:00,cecmaz1-06,4.0,53.0,22.0,4.0
2025-01-12 21:06:00,cecmaz1-08,3.0,74.0,25.0,4.0
2025-01-12 21:06:00,cecmsm1-04,3.0,44.0,20.0,4.0
2025-01-12 21:06:00,cefsbin3-01,5.0,188.0,41.0,5.0
2025-01-12 21:06:00,ceihta1-01,6.0,32.0,31.0,8.0
2025-01-12 21:06:00,ceihta1-02,8.0,33.0,39.0,9.0
2025-01-12 21:06:00,ceihta1-03,5.0,31.0,27.0,6.0
2025-01-12 21:06:00,ceihta1-04,6.0,47.0,41.0,7.0
2025-01-12 21:06:00,ceihta1-06,5.0,27.0,22.0,5.0
2025-01-12 21:06:00,ceihta1-08,7.0,25.0,37.0,8.0
2025-01-12 21:06:00,ceihta1-10,5.0,27.0,29.0,5.0
2025-01-12 21:06:00,ceihta1-11,5.0,27.0,31.0,5.0
2025-01-12 21:06:00,ceihta1-15,6.0,25.0,23.0,7.0
2025-01-12 21:06:00,ceihta1-16,4.0,24.0,36.0,5.0
2025-01-12 21:06:00,ceihta1-17,5.0,28.0,26.0,5.0
2025-01-12 21:06:00,ceimno1-05,5.0,130.0,17.0,5.0
2025-01-12 21:06:00,ceimno1-07,4.0,147.0,22.0,4.0
2025-01-12 21:06:00,ceimno1-08,5.0,32.0,27.0,9.0
2025-01-12 21:06:00,ceimno1-10,5.0,250.0,10.0,5.0
2025-01-12 21:06:00,ceimno1-14,5.0,243.0,25.0,4.0
2025-01-12 21:06:00,ceimno1-17,6.0,20.0,28.0,6.0
2025-01-12 21:06:00,ceimpe1-01,5.0,24.0,14.0,6.0
2025-01-12 21:06:00,ceimpe1-08,8.0,39.0,32.0,8.0
2025-01-12 21:06:00,ceimpe1-09,6.0,108.0,21.0,8.0
2025-01-12 21:06:00,ceimpe1-10,6.0,35.0,19.0,11.0
2025-01-12 21:06:00,ceimpe1-11,7.0,111.0,33.0,11.0
2025-01-12 21:06:00,ceimsm1-01,4.0,237.0,13.0,4.0
2025-01-12 21:06:00,ceimsm1-03,4.0,219.0,19.0,4.0
2025-01-12 21:06:00,ceimsm1-08,4.0,16.0,24.0,5.0
2025-01-12 21:06:00,ceimsm1-13,5.0,26.0,16.0,5.0
2025-01-12 21:06:00,ceimsm1-15,4.0,63.0,20.0,5.0
2025-01-12 21:06:00,ceimsm1-16,5.0,17.0,16.0,5.0
2025-01-12 21:06:00,ceimsm1-18,5.0,86.0,19.0,8.0
2025-01-12 21:06:00,codmpe1-05,4.0,41.0,19.0,15.0
2025-01-12 21:06:05,cecbep1-02,4.0,162.0,30.0,5.0
2025-01-12 21:06:05,cecbep1-08,4.0,124.0,36.0,5.0
2025-01-12 21:06:05,cecmaz1-05,5.0,44.0,23.0,5.0
2025-01-12 21:06:05,cecmsm1-02,3.0,38.0,9.0,4.0
2025-01-12 21:06:05,cecmsm1-06,3.0,55.0,23.0,4.0
2025-01-12 21:06:05,cefsbin3-03,8.0,143.0,45.0,11.0
2025-01-12 21:06:05,cefsbin3-04,4.0,152.0,42.0,5.0
2025-01-12 21:06:05,cefsbin3-06,5.0,84.0,36.0,6.0
2025-01-12 21:06:05,ceihta1-07,5.0,22.0,27.0,5.0
2025-01-12 21:06:05,ceihta1-12,5.0,71.0,25.0,5.0
2025-01-12 21:06:05,ceihta1-19,5.0,35.0,21.0,5.0
2025-01-12 21:06:05,ceihta1-20,7.0,32.0,33.0,8.0
2025-01-12 21:06:05,ceimno1-01,5.0,110.0,25.0,5.0
2025-01-12 21:06:05,ceimno1-04,5.0,151.0,10.0,4.0
2025-01-12 21:06:05,ceimno1-11,4.0,147.0,12.0,4.0
2025-01-12 21:06:05,ceimno1-12,5.0,357.0,26.0,5.0
2025-01-12 21:06:05,ceimno1-13,4.0,9.0,9.0,5.0
2025-01-12 21:06:05,ceimno1-16,6.0,145.0,20.0,6.0
2025-01-12 21:06:05,ceimno1-18,5.0,136.0,12.0,5.0
2025-01-12 21:06:05,ceimpe1-04,10.0,80.0,32.0,25.0
2025-01-12 21:06:05,ceimpe1-07,6.0,33.0,17.0,6.0
2025-01-12 21:06:05,ceimpe1-13,4.0,137.0,12.0,4.0
2025-01-12 21:06:05,ceimpe1-15,4.0,85.0,10.0,4.0
2025-01-12 21:06:05,ceimsm1-02,5.0,332.0,20.0,5.0
2025-01-12 21:06:05,ceimsm1-04,4.0,234.0,18.0,4.0
2025-01-12 21:06:05,ceimsm1-05,5.0,203.0,14.0,5.0
2025-01-12 21:06:05,ceimsm1-06,4.0,156.0,16.0,4.0
2025-01-12 21:06:05,ceimsm1-10,5.0,50.0,41.0,5.0
2025-01-12 21:06:05,ceimsm1-12,4.0,78.0,17.0,5.0
2025-01-12 21:06:10,cecbep1-05,5.0,40.0,38.0,5.0
2025-01-12 21:06:10,cecbep1-06,4.0,93.0,48.0,4.0
2025-01-12 21:06:10,cecmaz1-04,3.0,23.0,26.0,4.0
2025-01-12 21:06:10,cecmaz1-07,4.0,27.0,23.0,5.0
2025-01-12 21:06:10,cecmsm1-01,0.0,17.0,26.0,4.0
2025-01-12 21:06:10,cecmsm1-03,4.0,30.0,22.0,4.0
2025-01-12 21:06:10,cecmsm1-05,4.0,28.0,25.0,4.0
2025-01-12 21:06:10,cecmsm1-07,6.0,34.0,24.0,3.0
2025-01-12 21:06:10,cecmsm1-08,3.0,50.0,23.0,4.0
2025-01-12 21:06:10,cefsbin3-02,6.0,246.0,41.0,6.0
2025-01-12 21:06:10,cefsbin3-05,5.0,43.0,33.0,5.0
2025-01-12 21:06:10,ceihta1-05,5.0,19.0,27.0,6.0
2025-01-12 21:06:10,ceihta1-13,5.0,33.0,32.0,6.0
2025-01-12 21:06:10,ceihta1-14,5.0,35.0,32.0,5.0
2025-01-12 21:06:10,ceihta1-18,6.0,29.0,30.0,6.0
2025-01-12 21:06:10,ceimno1-03,5.0,255.0,11.0,5.0
2025-01-12 21:06:10,ceimno1-06,5.0,24.0,31.0,6.0
2025-01-12 21:06:10,ceimno1-09,5.0,244.0,19.0,5.0
2025-01-12 21:06:10,ceimno1-15,6.0,135.0,19.0,6.0
2025-01-12 21:06:10,ceimpe1-02,5.0,63.0,13.0,5.0
2025-01-12 21:06:10,ceimpe1-03,6.0,87.0,19.0,8.0
2025-01-12 21:06:10,ceimpe1-06,6.0,80.0,20.0,19.0
2025-01-12 21:06:10,ceimpe1-12,6.0,163.0,23.0,6.0
2025-01-12 21:06:10,ceimpe1-14,4.0,21.0,14.0,4.0
2025-01-12 21:06:10,ceimsm1-09,4.0,16.0,18.0,5.0
2025-01-12 21:06:10,ceimsm1-11,5.0,13.0,19.0,5.0
2025-01-12 21:06:10,ceimsm1-17,6.0,23.0,22.0,9.0
2025-01-12 21:06:10,codmno1-05,7.0,49.0,38.0,14.0
2025-01-12 21:06:15,cecbep1-01,5.0,46.0,35.0,5.0
2025-01-12 21:06:15,cecbep1-03,4.0,34.0,38.0,4.0
2025-01-12 21:06:15,cecbep1-04,4.0,39.0,34.0,5.0
2025-01-12 21:06:15,cecbep1-07,4.0,35.0,31.0,4.0
2025-01-12 21:06:15,cecmaz1-01,4.0,27.0,25.0,5.0
2025-01-12 21:06:15,cecmaz1-02,4.0,24.0,27.0,5.0
2025-01-12 21:06:15,cecmaz1-03,5.0,24.0,24.0,5.0
2025-01-12 21:06:15,cecmaz1-06,4.0,25.0,22.0,4.0
2025-01-12 21:06:15,cecmaz1-08,3.0,20.0,26.0,4.0
2025-01-12 21:06:15,cecmsm1-04,4.0,23.0,20.0,4.0
2025-01-12 21:06:15,cefsbin3-01,6.0,41.0,42.0,5.0
2025-01-12 21:06:15,ceihta1-01,7.0,35.0,36.0,8.0
2025-01-12 21:06:15,ceihta1-02,48.0,157.0,137.0,51.0
2025-01-12 21:06:15,ceihta1-03,6.0,27.0,25.0,6.0
2025-01-12 21:06:15,ceihta1-04,7.0,40.0,37.0,8.0
2025-01-12 21:06:15,ceihta1-06,5.0,26.0,30.0,5.0
2025-01-12 21:06:15,ceihta1-08,9.0,31.0,40.0,9.0
2025-01-12 21:06:15,ceihta1-10,6.0,30.0,35.0,7.0
2025-01-12 21:06:15,ceihta1-11,4.0,32.0,31.0,5.0
2025-01-12 21:06:15,ceihta1-15,6.0,33.0,31.0,7.0
2025-01-12 21:06:15,ceihta1-16,5.0,28.0,33.0,6.0
2025-01-12 21:06:15,ceihta1-17,5.0,29.0,34.0,5.0
2025-01-12 21:06:15,ceimno1-05,5.0,22.0,18.0,5.0
2025-01-12 21:06:15,ceimno1-07,5.0,19.0,24.0,5.0
2025-01-12 21:06:15,ceimno1-08,5.0,32.0,25.0,9.0
2025-01-12 21:06:15,ceimno1-10,5.0,429.0,12.0,5.0
2025-01-12 21:06:15,ceimno1-14,5.0,21.0,19.0,5.0
2025-01-12 21:06:15,ceimno1-17,6.0,22.0,28.0,7.0
2025-01-12 21:06:15,ceimpe1-01,5.0,26.0,14.0,7.0
2025-01-12 21:06:15,ceimpe1-08,12.0,42.0,48.0,11.0
2025-01-12 21:06:15,ceimpe1-09,15.0,49.0,40.0,23.0
2025-01-12 21:06:15,ceimpe1-10,9.0,54.0,26.0,16.0
2025-01-12 21:06:15,ceimpe1-11,7.0,30.0,28.0,11.0
2025-01-12 21:06:15,ceimsm1-01,4.0,13.0,13.0,4.0
2025-01-12 21:06:15,ceimsm1-03,4.0,16.0,14.0,4.0
2025-01-12 21:06:15,ceimsm1-08,5.0,18.0,18.0,6.0
2025-01-12 21:06:15,ceimsm1-13,5.0,19.0,19.0,5.0
2025-01-12 21:06:15,ceimsm1-15,5.0,16.0,21.0,5.0
2025-01-12 21:06:15,ceimsm1-16,5.0,14.0,17.0,5.0
2025-01-12 21:06:15,ceimsm1-18,5.0,19.0,22.0,6.0
2025-01-12 21:06:15,codmpe1-05,5.0,36.0,22.0,10.0
2025-01-12 21:06:20,cecbep1-02,5.0,35.0,33.0,5.0
2025-01-12 21:06:20,cecbep1-08,4.0,40.0,40.0,5.0
2025-01-12 21:06:20,cecmaz1-05,4.0,28.0,25.0,5.0
2025-01-12 21:06:20,cecmsm1-02,4.0,45.0,10.0,4.0
2025-01-12 21:06:20,cecmsm1-06,3.0,19.0,24.0,3.0
2025-01-12 21:06:20,cefsbin3-03,8.0,52.0,51.0,11.0
2025-01-12 21:06:20,cefsbin3-04,4.0,38.0,41.0,5.0
2025-01-12 21:06:20,cefsbin3-06,5.0,47.0,37.0,5.0
2025-01-12 21:06:20,ceihta1-07,5.0,30.0,27.0,5.0
2025-01-12 21:06:20,ceihta1-12,6.0,30.0,31.0,5.0
2025-01-12 21:06:20,ceihta1-19,4.0,28.0,26.0,5.0
