time,server,avg_bitrate_protocol_dash_live,avg_bitrate_protocol_dash_vod,avg_bitrate_protocol_hls_live,avg_bitrate_protocol_hls_vod,avg_bitrate_protocol_http_vod,avg_bitrate_protocol_iplus_vod,avg_bitrate_protocol_smooth_live,avg_bitrate_protocol_smooth_vod,avg_bitrate_protocol_unknown_live,avg_bitrate_protocol_unknown_vod
2025-01-12 21:06:30,ceimsm1-04,4496065.0,6447581.0,2167884.0,2172903.0,0.0,,5740406.0,4968023.0,,0.0
2025-01-12 21:06:30,ceimsm1-05,4666678.0,6766855.0,2146945.0,2023762.0,0.0,,5755856.0,4751989.0,,0.0
2025-01-12 21:06:30,ceimsm1-06,4503099.0,5948367.0,2223496.0,2300000.0,0.0,,5746264.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-07,4669990.0,7468246.0,2192771.0,2034090.0,0.0,,5675457.0,5010273.0,,0.0
2025-01-12 21:06:30,ceimsm1-08,4607604.0,7008911.0,2216039.0,2379245.0,,,5479053.0,4595348.0,,0.0
2025-01-12 21:06:30,ceimsm1-09,4710641.0,6886206.0,2810876.0,4727272.0,,,5824645.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-10,4513006.0,6217220.0,2406235.0,2505660.0,,,5729684.0,4862500.0,,0.0
2025-01-12 21:06:30,ceimsm1-11,4698728.0,5659396.0,2456349.0,2348837.0,,,5794756.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-12,4637993.0,7266833.0,2173422.0,1644943.0,0.0,,5656500.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-13,4511466.0,6835253.0,2060979.0,2148484.0,,,5767559.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-14,4511195.0,6832651.0,2120353.0,2102739.0,,,5745820.0,4587096.0,,0.0
2025-01-12 21:06:30,ceimsm1-15,4802424.0,7059818.0,2506352.0,2487179.0,,,5903482.0,4922222.0,,0.0
2025-01-12 21:06:30,ceimsm1-16,4559222.0,6887125.0,2227936.0,2114285.0,,,5428701.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-17,4651863.0,6725241.0,2219590.0,2260952.0,,,5886416.0,5000000.0,,0.0
2025-01-12 21:06:30,ceimsm1-18,4624400.0,7031486.0,2129073.0,2306818.0,,,5581299.0,4712765.0,,0.0
2025-01-12 21:06:30,codmno1-05,,8438596.0,,,,,,,,
2025-01-12 21:06:30,codmpe1-05,,8000000.0,,,,,,,,
2025-01-12 21:07:00,cecbep1-01,4042518.0,7396695.0,2206847.0,604351.0,0.0,,5602424.0,5379558.0,,0.0
2025-01-12 21:07:00,cecbep1-02,4085480.0,7631809.0,2378621.0,514322.0,0.0,,5720543.0,5223245.0,,0.0
2025-01-12 21:07:00,cecbep1-03,4140639.0,7102332.0,2201978.0,574055.0,0.0,,5727605.0,4931617.0,,0.0
2025-01-12 21:07:00,cecbep1-04,4049069.0,6777552.0,2232383.0,594710.0,0.0,,5591634.0,4998641.0,,0.0
2025-01-12 21:07:00,cecbep1-05,4077899.0,7061705.0,2069599.0,638710.0,0.0,,5806182.0,5152546.0,,0.0
2025-01-12 21:07:00,cecbep1-06,4109905.0,6262713.0,2039593.0,424915.0,0.0,,5779251.0,5195816.0,,0.0
2025-01-12 21:07:00,cecbep1-07,3639506.0,7373024.0,2073447.0,472588.0,0.0,,5421015.0,5114465.0,,0.0
2025-01-12 21:07:00,cecbep1-08,4175216.0,4823826.0,2299999.0,752742.0,0.0,,5716714.0,5113119.0,,0.0
2025-01-12 21:07:00,cecmaz1-01,3831010.0,3788156.0,2111596.0,939503.0,0.0,,5308995.0,4846042.0,,0.0
2025-01-12 21:07:00,cecmaz1-02,4050866.0,1968946.0,2030726.0,706049.0,0.0,0.0,5274956.0,4971938.0,,0.0
2025-01-12 21:07:00,cecmaz1-03,4025612.0,1679825.0,2084148.0,854761.0,0.0,0.0,5365607.0,4756572.0,,0.0
2025-01-12 21:07:00,cecmaz1-04,3930289.0,673454.0,2158816.0,707462.0,,0.0,5678204.0,5050935.0,,0.0
2025-01-12 21:07:00,cecmaz1-05,3878506.0,3576111.0,2070283.0,705772.0,0.0,,5567748.0,5117888.0,,0.0
2025-01-12 21:07:00,cecmaz1-06,3856751.0,858023.0,1994545.0,840444.0,0.0,,5137886.0,4742060.0,,0.0
2025-01-12 21:07:00,cecmaz1-07,3859077.0,3708711.0,1967549.0,829191.0,0.0,,5314488.0,4846164.0,,0.0
2025-01-12 21:07:00,cecmaz1-08,4000441.0,1591101.0,2142653.0,766481.0,,,5467036.0,4860086.0,,0.0
2025-01-12 21:07:00,cecmsm1-01,3332800.0,3277173.0,2060000.0,2007222.0,,,5272727.0,0.0,,0.0
2025-01-12 21:07:00,cecmsm1-02,3668146.0,4296491.0,2090449.0,2007294.0,,,5627153.0,5000000.0,,0.0
2025-01-12 21:07:00,cecmsm1-03,4227560.0,4038680.0,2293839.0,1387594.0,,,5617391.0,4960986.0,,0.0
2025-01-12 21:07:00,cecmsm1-04,4154459.0,2424237.0,2066345.0,880834.0,0.0,,5412743.0,4596780.0,,0.0
2025-01-12 21:07:00,cecmsm1-05,4369814.0,3373082.0,2117490.0,994292.0,,,5396946.0,4925650.0,,0.0
2025-01-12 21:07:00,cecmsm1-06,4240487.0,3418544.0,2222741.0,1060471.0,0.0,,5300956.0,5017824.0,,0.0
2025-01-12 21:07:00,cecmsm1-07,4188030.0,909480.0,2139397.0,834170.0,0.0,0.0,5121114.0,4295420.0,,0.0
2025-01-12 21:07:00,cecmsm1-08,4380548.0,1303317.0,2646312.0,1104283.0,,,5048250.0,5135276.0,,0.0
2025-01-12 21:07:00,cefsbin3-01,5009466.0,3131244.0,2752695.0,380260.0,,,5781429.0,5003923.0,,0.0
2025-01-12 21:07:00,cefsbin3-02,4923908.0,4216368.0,2549120.0,457086.0,0.0,,5919706.0,4742777.0,,0.0
2025-01-12 21:07:00,cefsbin3-03,5004527.0,3085310.0,2320471.0,518888.0,0.0,,5765473.0,4152530.0,,0.0
2025-01-12 21:07:00,cefsbin3-04,4934206.0,1966229.0,2858041.0,271664.0,,,5819606.0,5512442.0,,0.0
2025-01-12 21:07:00,cefsbin3-05,4645011.0,4531724.0,2137879.0,390561.0,0.0,,5861366.0,5140576.0,,0.0
2025-01-12 21:07:00,cefsbin3-06,4699542.0,3297791.0,2560423.0,446376.0,0.0,,5828716.0,4931666.0,,0.0
2025-01-12 21:07:00,ceihta1-01,4619035.0,4208777.0,2203691.0,759946.0,0.0,,5866769.0,4866666.0,,0.0
2025-01-12 21:07:00,ceihta1-02,4551962.0,5104628.0,2029615.0,1048722.0,,,5879183.0,5092485.0,,0.0
2025-01-12 21:07:00,ceihta1-03,4169245.0,5617655.0,2234543.0,989382.0,0.0,,5582713.0,4664208.0,,0.0
2025-01-12 21:07:00,ceihta1-04,4243059.0,5314757.0,2594544.0,1013893.0,0.0,,5383937.0,5179032.0,,0.0
2025-01-12 21:07:00,ceihta1-05,3953269.0,179988.0,2617862.0,697356.0,,,5925232.0,5549295.0,,0.0
2025-01-12 21:07:00,ceihta1-06,4326608.0,1366502.0,2130749.0,895614.0,0.0,,5829628.0,4919282.0,,0.0
2025-01-12 21:07:00,ceihta1-07,4275122.0,1182051.0,2552696.0,650348.0,,,5778101.0,4989071.0,,0.0
2025-01-12 21:07:00,ceihta1-08,4343647.0,2349766.0,2142495.0,604762.0,,,5628688.0,4952842.0,,0.0
2025-01-12 21:07:00,ceihta1-09,4135483.0,4676734.0,2353229.0,1082779.0,,,5744319.0,5031919.0,,0.0
2025-01-12 21:07:00,ceihta1-10,4249220.0,1263158.0,2327545.0,711505.0,0.0,,5810352.0,5244041.0,,0.0
2025-01-12 21:07:00,ceihta1-11,4114621.0,4750903.0,2264737.0,1048451.0,,,5776968.0,5227617.0,,0.0
2025-01-12 21:07:00,ceihta1-12,4089621.0,956974.0,2356367.0,876545.0,0.0,,5680486.0,5271428.0,,0.0
2025-01-12 21:07:00,ceihta1-13,4002702.0,4377200.0,2393392.0,971408.0,0.0,,5341687.0,5083067.0,,0.0
2025-01-12 21:07:00,ceihta1-14,4537490.0,5690668.0,2217290.0,931839.0,,,5787825.0,5098140.0,,0.0
2025-01-12 21:07:00,ceihta1-15,4045854.0,4005248.0,2320198.0,850814.0,0.0,,5756340.0,5086830.0,,0.0
2025-01-12 21:07:00,ceihta1-16,4291267.0,762695.0,2389483.0,1072545.0,0.0,,5926675.0,5199295.0,,0.0
2025-01-12 21:07:00,ceihta1-17,3902752.0,377740.0,1946076.0,763694.0,0.0,,5468504.0,5154285.0,,0.0
2025-01-12 21:07:00,ceihta1-18,4187721.0,4758473.0,2256267.0,988085.0,0.0,,5805648.0,5016630.0,,0.0
2025-01-12 21:07:00,ceihta1-19,3942219.0,2475628.0,2247120.0,1046428.0,0.0,,5647602.0,4891016.0,,0.0
2025-01-12 21:07:00,ceihta1-20,4185225.0,3246616.0,1978626.0,810923.0,0.0,,5819430.0,5177329.0,,0.0
2025-01-12 21:07:00,ceimno1-01,4818013.0,6414420.0,2546183.0,2389743.0,,,5819741.0,5000000.0,,
2025-01-12 21:07:00,ceimno1-02,4489678.0,3208921.0,2711506.0,2652173.0,,,5785344.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-03,4758844.0,4794685.0,2258097.0,2000000.0,,,5862282.0,4379310.0,,
2025-01-12 21:07:00,ceimno1-04,4651095.0,2463904.0,3494303.0,5000000.0,,,5960615.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-05,4767294.0,2590617.0,2235033.0,1942857.0,,,5768114.0,4891255.0,,0.0
2025-01-12 21:07:00,ceimno1-06,4348341.0,5374473.0,2132309.0,2075000.0,,,5834920.0,5158536.0,,
2025-01-12 21:07:00,ceimno1-07,4823516.0,7395432.0,2239341.0,2271952.0,,,5883548.0,4918674.0,,0.0
2025-01-12 21:07:00,ceimno1-08,4006522.0,1965711.0,2164594.0,2593406.0,,,5915861.0,5000000.0,,
2025-01-12 21:07:00,ceimno1-09,4885715.0,4775233.0,2181088.0,1974550.0,,,5731005.0,5033333.0,,0.0
2025-01-12 21:07:00,ceimno1-10,4863164.0,3323611.0,2343778.0,2705882.0,,,5716069.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-11,4789201.0,687433.0,2615360.0,5000000.0,,,5928262.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-12,4962471.0,5441509.0,2328343.0,1933337.0,,,5548155.0,4911392.0,,
2025-01-12 21:07:00,ceimno1-13,0.0,8000000.0,,,,,6000000.0,,,
2025-01-12 21:07:00,ceimno1-14,4795150.0,5460616.0,2206087.0,,,,5876318.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-15,4545257.0,4652034.0,2072823.0,3071428.0,,,5901751.0,5000000.0,,
2025-01-12 21:07:00,ceimno1-16,4621517.0,3849265.0,2033928.0,2818181.0,,,5642442.0,5000000.0,,
2025-01-12 21:07:00,ceimno1-17,4645243.0,6115355.0,2443768.0,5000000.0,,,5775735.0,5400000.0,,
2025-01-12 21:07:00,ceimno1-18,4668312.0,76265.0,3277383.0,2185416.0,,,5849456.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimno1-19,4029643.0,3875984.0,2178141.0,2218340.0,,,5648892.0,5059675.0,,0.0
2025-01-12 21:07:00,ceimpe1-01,4251948.0,1103831.0,2267412.0,2588235.0,,,5644122.0,4585593.0,,0.0
2025-01-12 21:07:00,ceimpe1-02,4571280.0,509936.0,2000000.0,3714285.0,,,4952132.0,5672413.0,,
2025-01-12 21:07:00,ceimpe1-03,4450346.0,77802.0,2875147.0,2000000.0,,,5660281.0,4780534.0,,
2025-01-12 21:07:00,ceimpe1-04,4165647.0,2136977.0,2343100.0,1800000.0,,,5199763.0,4451612.0,,
2025-01-12 21:07:00,ceimpe1-05,4009763.0,2056988.0,2310087.0,1261066.0,,,5572181.0,5148809.0,,0.0
2025-01-12 21:07:00,ceimpe1-06,3962585.0,2273868.0,2321921.0,2490789.0,,,4894585.0,4849253.0,,0.0
2025-01-12 21:07:00,ceimpe1-07,4851344.0,2268306.0,2129888.0,3616666.0,,,5081342.0,5263513.0,,
2025-01-12 21:07:00,ceimpe1-08,3662853.0,1695063.0,2113762.0,2013519.0,,,4696851.0,5045827.0,,
2025-01-12 21:07:00,ceimpe1-09,4557767.0,2843349.0,2073694.0,1852380.0,,,5626412.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimpe1-10,3998951.0,672679.0,2347576.0,4222222.0,,,4777867.0,5158604.0,,0.0
2025-01-12 21:07:00,ceimpe1-11,4597266.0,1518475.0,2721792.0,2800000.0,,,5425083.0,4236708.0,,
2025-01-12 21:07:00,ceimpe1-12,3914296.0,3105555.0,2093658.0,2482142.0,,,4235440.0,4775000.0,,0.0
2025-01-12 21:07:00,ceimpe1-13,4599222.0,2269230.0,2089777.0,,,,5524758.0,5093333.0,,
2025-01-12 21:07:00,ceimpe1-14,4027655.0,1536033.0,2063133.0,2133333.0,,,4807240.0,4828125.0,,0.0
2025-01-12 21:07:00,ceimpe1-15,4846559.0,813839.0,2978814.0,2000000.0,,,5527383.0,5000000.0,,
2025-01-12 21:07:00,ceimpe1-16,3400444.0,2015373.0,2180696.0,2182926.0,,,4835590.0,4573046.0,,0.0
2025-01-12 21:07:00,ceimsm1-01,4492458.0,6399603.0,1965465.0,2900000.0,0.0,,5773277.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-02,4592290.0,7075420.0,2428226.0,864189.0,0.0,,5816153.0,4933673.0,,0.0
2025-01-12 21:07:00,ceimsm1-03,4651283.0,6933383.0,2141744.0,2250370.0,0.0,,5862658.0,4602380.0,,0.0
2025-01-12 21:07:00,ceimsm1-04,4497029.0,6434427.0,2105726.0,2109565.0,0.0,,5753926.0,4849598.0,,0.0
2025-01-12 21:07:00,ceimsm1-05,4662834.0,6716514.0,2199680.0,2285714.0,0.0,,5769906.0,4896216.0,,0.0
2025-01-12 21:07:00,ceimsm1-06,4497366.0,6628991.0,2140553.0,2146564.0,0.0,,5734689.0,4988295.0,,0.0
2025-01-12 21:07:00,ceimsm1-07,4686328.0,7298549.0,2201349.0,2188118.0,0.0,,5740622.0,5142335.0,,0.0
2025-01-12 21:07:00,ceimsm1-08,4598833.0,7027566.0,2127341.0,2523255.0,,,5479837.0,4302061.0,,0.0
2025-01-12 21:07:00,ceimsm1-09,4710433.0,6872383.0,2524520.0,2309278.0,,,5804332.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-10,4517128.0,6289799.0,2414499.0,2461538.0,,,5735510.0,4827160.0,,0.0
2025-01-12 21:07:00,ceimsm1-11,4728755.0,6470318.0,2366497.0,2454545.0,,,5794435.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-12,4586351.0,5461184.0,2144340.0,1255873.0,0.0,,5713787.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-13,4489356.0,5629559.0,2074034.0,2312230.0,,,5767276.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-14,4518043.0,6695504.0,2169817.0,2116279.0,,,5764027.0,4593333.0,,0.0
2025-01-12 21:07:00,ceimsm1-15,4797230.0,7072309.0,2375880.0,2445312.0,,,5844698.0,4922413.0,,0.0
2025-01-12 21:07:00,ceimsm1-16,4562702.0,6822509.0,2209784.0,2333333.0,,,5450445.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-17,4633653.0,7053586.0,2117514.0,2097560.0,,,5908322.0,5000000.0,,0.0
2025-01-12 21:07:00,ceimsm1-18,4645289.0,7142310.0,2075251.0,2445945.0,,,5587567.0,4719780.0,,0.0
2025-01-12 21:07:00,codmno1-05,,8540540.0,,,,,,,,
2025-01-12 21:07:00,codmpe1-05,,8000000.0,,,,,,,,
2025-01-12 21:07:30,cecbep1-01,4035926.0,7440991.0,2303944.0,649510.0,0.0,,5684753.0,5163500.0,,0.0
2025-01-12 21:07:30,cecbep1-02,4117380.0,7583018.0,2336641.0,299498.0,0.0,,5715521.0,4803986.0,,0.0
2025-01-12 21:07:30,cecbep1-03,4156204.0,7127959.0,2195992.0,681550.0,0.0,,5652620.0,5267317.0,,0.0
2025-01-12 21:07:30,cecbep1-04,4043772.0,6858735.0,2240065.0,621754.0,0.0,,5615134.0,4994198.0,,0.0
2025-01-12 21:07:30,cecbep1-05,4097626.0,7035156.0,2045381.0,603131.0,0.0,,5734235.0,5093434.0,,0.0
2025-01-12 21:07:30,cecbep1-06,4128085.0,6339804.0,2109810.0,422356.0,0.0,,5778786.0,5084187.0,,0.0
2025-01-12 21:07:30,cecbep1-07,3640416.0,7218288.0,2083364.0,513943.0,0.0,,5399517.0,4782222.0,,0.0
2025-01-12 21:07:30,cecbep1-08,4219765.0,4793935.0,2393468.0,638762.0,0.0,,5632547.0,5029226.0,,0.0
2025-01-12 21:07:30,cecmaz1-01,3907798.0,3784978.0,2288048.0,913129.0,0.0,,5344949.0,4985784.0,,0.0
2025-01-12 21:07:30,cecmaz1-02,4065911.0,1993733.0,2120498.0,698447.0,0.0,0.0,5302136.0,4985985.0,,0.0
2025-01-12 21:07:30,cecmaz1-03,4092410.0,1777410.0,2174031.0,686054.0,0.0,,5382610.0,4779310.0,,0.0
2025-01-12 21:07:30,cecmaz1-04,3995665.0,679658.0,2284570.0,713604.0,,0.0,5661770.0,5098827.0,,0.0
2025-01-12 21:07:30,cecmaz1-05,3945818.0,3642692.0,2145979.0,668771.0,0.0,,5563467.0,5133229.0,,0.0
2025-01-12 21:07:30,cecmaz1-06,3894550.0,877474.0,2070087.0,797965.0,0.0,,5160122.0,4639484.0,,0.0
2025-01-12 21:07:30,cecmaz1-07,3910789.0,3825500.0,2053638.0,751458.0,0.0,,5323731.0,4710616.0,,0.0
2025-01-12 21:07:30,cecmaz1-08,4057641.0,1629387.0,2322030.0,850481.0,,,5500477.0,4935782.0,,0.0
2025-01-12 21:07:30,cecmsm1-01,3433333.0,2932291.0,1044736.0,1958552.0,,,6000000.0,,,0.0
2025-01-12 21:07:30,cecmsm1-02,3738628.0,4521573.0,2248148.0,2201335.0,,,5670832.0,5000000.0,,0.0
2025-01-12 21:07:30,cecmsm1-03,4281113.0,3936457.0,2366650.0,1359539.0,0.0,,5628936.0,5005129.0,,0.0
2025-01-12 21:07:30,cecmsm1-04,3998329.0,2255971.0,2103074.0,915911.0,0.0,,5378441.0,4833839.0,,0.0
2025-01-12 21:07:30,cecmsm1-05,4416672.0,3295694.0,2070167.0,1058446.0,,,5415111.0,4994287.0,,0.0
2025-01-12 21:07:30,cecmsm1-06,4291734.0,3488019.0,2269888.0,1112910.0,,,5319371.0,4826352.0,,0.0
2025-01-12 21:07:30,cecmsm1-07,3544135.0,802496.0,2026973.0,771742.0,0.0,,4715700.0,4434797.0,,0.0
2025-01-12 21:07:30,cecmsm1-08,4387536.0,1316272.0,2618507.0,1064484.0,0.0,,5002769.0,5205515.0,,0.0
2025-01-12 21:07:30,cefsbin3-01,5054154.0,3099061.0,3002484.0,619211.0,,,5860469.0,5010610.0,,0.0
2025-01-12 21:07:30,cefsbin3-02,4928307.0,4409836.0,2819435.0,558850.0,0.0,,5902424.0,4724117.0,,0.0
2025-01-12 21:07:30,cefsbin3-03,5022474.0,3118470.0,2384754.0,499971.0,0.0,,5804927.0,4142774.0,,0.0
2025-01-12 21:07:30,cefsbin3-04,4970445.0,2016924.0,2710365.0,370450.0,,,5800047.0,5316640.0,,0.0
2025-01-12 21:07:30,cefsbin3-05,4706453.0,4627461.0,2198580.0,350510.0,0.0,,5877344.0,5242656.0,,0.0
2025-01-12 21:07:30,cefsbin3-06,4736463.0,3202375.0,2631866.0,418320.0,0.0,,5869019.0,5020203.0,,0.0
2025-01-12 21:07:30,ceihta1-01,4669265.0,4301252.0,2187628.0,810105.0,0.0,,5858507.0,4917054.0,,0.0
2025-01-12 21:07:30,ceihta1-02,4574145.0,5125418.0,2158988.0,761503.0,0.0,,5834292.0,5153142.0,,0.0
2025-01-12 21:07:30,ceihta1-03,4200474.0,5577270.0,2211941.0,834720.0,0.0,,5541616.0,4727189.0,,0.0
2025-01-12 21:07:30,ceihta1-04,4278266.0,5294025.0,2562418.0,830542.0,0.0,,5373380.0,5211290.0,,0.0
2025-01-12 21:07:30,ceihta1-05,3959337.0,183794.0,2565094.0,816809.0,,,5917967.0,5650000.0,,0.0
2025-01-12 21:07:30,ceihta1-06,4335993.0,1455550.0,2149090.0,970061.0,0.0,,5904122.0,4899122.0,,0.0
2025-01-12 21:07:30,ceihta1-07,4276277.0,1205434.0,2652906.0,891090.0,0.0,,5794889.0,4887692.0,,0.0
2025-01-12 21:07:30,ceihta1-08,4345438.0,2355778.0,2243297.0,605780.0,,,5607940.0,5003071.0,,0.0
2025-01-12 21:07:30,ceihta1-09,4145501.0,4724289.0,2355994.0,1130532.0,,,5763110.0,5007784.0,,0.0
2025-01-12 21:07:30,ceihta1-10,4286444.0,1277570.0,2165945.0,684765.0,0.0,,5801508.0,5222096.0,,0.0
2025-01-12 21:07:30,ceihta1-11,4135692.0,4714537.0,2346504.0,1173840.0,0.0,,5847959.0,5178550.0,,0.0
2025-01-12 21:07:30,ceihta1-12,4175709.0,1037418.0,2344943.0,717241.0,0.0,,5711720.0,5215374.0,,0.0
2025-01-12 21:07:30,ceihta1-13,4029094.0,4582969.0,2501594.0,858537.0,0.0,,5309577.0,5085102.0,,0.0
2025-01-12 21:07:30,ceihta1-14,4605398.0,5545224.0,2262247.0,1054800.0,0.0,,5784713.0,4928635.0,,0.0
2025-01-12 21:07:30,ceihta1-15,4091185.0,3838824.0,2267560.0,874814.0,,,5780173.0,5103198.0,,0.0
2025-01-12 21:07:30,ceihta1-16,4328453.0,813122.0,2246415.0,980961.0,0.0,,5846751.0,5203157.0,,0.0
2025-01-12 21:07:30,ceihta1-17,3965140.0,393650.0,2057308.0,902392.0,0.0,,5401843.0,5161306.0,,0.0
2025-01-12 21:07:30,ceihta1-18,4218742.0,4649952.0,2268790.0,920547.0,0.0,,5789293.0,5004617.0,,0.0
2025-01-12 21:07:30,ceihta1-19,3956320.0,2466727.0,2326621.0,843980.0,0.0,,5636235.0,4920666.0,,0.0
2025-01-12 21:07:30,ceihta1-20,4238508.0,3313209.0,2019751.0,849830.0,0.0,,5867098.0,5179324.0,,0.0
2025-01-12 21:07:30,ceimno1-01,4844795.0,6260468.0,2833481.0,2441176.0,,,5820084.0,5000000.0,,
2025-01-12 21:07:30,ceimno1-02,4490831.0,3395608.0,2662663.0,2517241.0,,,5783718.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimno1-03,4789259.0,4968446.0,2330583.0,2000000.0,,,5919531.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimno1-04,4681792.0,2581594.0,3424796.0,2789473.0,,,5965474.0,4844827.0,,0.0
2025-01-12 21:07:30,ceimno1-05,4790902.0,2525750.0,2366456.0,1541721.0,,,5767211.0,5020408.0,,0.0
2025-01-12 21:07:30,ceimno1-06,4397321.0,5475204.0,2380613.0,2032608.0,,,5888161.0,5011194.0,,0.0
2025-01-12 21:07:30,ceimno1-07,4858666.0,7143230.0,2268500.0,2454545.0,,,5893546.0,4963190.0,,
2025-01-12 21:07:30,ceimno1-08,3967587.0,1975653.0,2294336.0,2640449.0,,,5907675.0,4928909.0,,0.0
2025-01-12 21:07:30,ceimno1-09,4902957.0,4396995.0,2315780.0,5000000.0,,,5673860.0,5206976.0,,0.0
2025-01-12 21:07:30,ceimno1-10,4907071.0,3185897.0,2416550.0,5000000.0,,,5603425.0,5000000.0,,
2025-01-12 21:07:30,ceimno1-11,4820418.0,645766.0,2701641.0,5000000.0,,,5917066.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimno1-12,4982059.0,5120819.0,1954000.0,2000000.0,,,5536267.0,4907894.0,,
2025-01-12 21:07:30,ceimno1-13,0.0,8000000.0,,,,,5722218.0,,,
2025-01-12 21:07:30,ceimno1-14,4829766.0,5066329.0,2303519.0,,,,5897349.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimno1-15,4554169.0,4900260.0,2120597.0,2361118.0,,,5917471.0,5000000.0,,
2025-01-12 21:07:30,ceimno1-16,4622881.0,3636162.0,2170445.0,3071428.0,,,5592592.0,5000000.0,,
2025-01-12 21:07:30,ceimno1-17,4607240.0,6000361.0,2587478.0,5000000.0,,,5787805.0,5657142.0,,0.0
2025-01-12 21:07:30,ceimno1-18,4719958.0,84794.0,3129700.0,2454545.0,,,5881312.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimno1-19,4026949.0,3896223.0,2169661.0,2236771.0,,,5654021.0,5046644.0,,0.0
2025-01-12 21:07:30,ceimpe1-01,4273419.0,1011888.0,2264243.0,2227452.0,,,5656011.0,4373770.0,,0.0
2025-01-12 21:07:30,ceimpe1-02,4631253.0,492771.0,2000000.0,,,,4997136.0,5629032.0,,
2025-01-12 21:07:30,ceimpe1-03,4484324.0,77200.0,2781561.0,2000000.0,,,5622294.0,4714736.0,,
2025-01-12 21:07:30,ceimpe1-04,4228001.0,2034863.0,2434638.0,1870000.0,,,5266623.0,4504494.0,,0.0
2025-01-12 21:07:30,ceimpe1-05,4052118.0,2104495.0,2331942.0,2338486.0,,,5608502.0,5082352.0,,0.0
2025-01-12 21:07:30,ceimpe1-06,4030514.0,2412406.0,2358644.0,3011904.0,,,4949991.0,4952127.0,,0.0
2025-01-12 21:07:30,ceimpe1-07,4949662.0,2215063.0,2110493.0,3803846.0,,,5174110.0,5260000.0,,0.0
2025-01-12 21:07:30,ceimpe1-08,3704107.0,1709858.0,2156106.0,2169491.0,,,4753503.0,5278389.0,,
2025-01-12 21:07:30,ceimpe1-09,4615367.0,2928954.0,1918640.0,1051401.0,,,5604390.0,5000000.0,,
2025-01-12 21:07:30,ceimpe1-10,4044825.0,688577.0,2389303.0,4250000.0,,,4823906.0,4722978.0,,
2025-01-12 21:07:30,ceimpe1-11,4645680.0,1470199.0,2620111.0,2394736.0,,,5458834.0,4227500.0,,
2025-01-12 21:07:30,ceimpe1-12,3981666.0,2940198.0,2173630.0,2329268.0,,,4374436.0,4675000.0,,0.0
2025-01-12 21:07:30,ceimpe1-13,4676550.0,2093189.0,2250935.0,2000000.0,,,5524745.0,5093333.0,,0.0
2025-01-12 21:07:30,ceimpe1-14,4071327.0,1589183.0,2127694.0,1970149.0,,,4887742.0,4958333.0,,0.0
2025-01-12 21:07:30,ceimpe1-15,4895097.0,820231.0,3176284.0,1786115.0,,,5565575.0,5000000.0,,0.0
2025-01-12 21:07:30,ceimpe1-16,3445029.0,2112528.0,2197113.0,2097402.0,,,4904622.0,4772265.0,,
2025-01-12 21:07:30,ceimsm1-01,4521768.0,6340872.0,2158258.0,2584415.0,0.0,,5788574.0,4892086.0,,0.0
2025-01-12 21:07:30,ceimsm1-02,4637168.0,6981617.0,2581349.0,797709.0,0.0,,5804591.0,4826388.0,,0.0
2025-01-12 21:07:30,ceimsm1-03,4726134.0,6757856.0,2195830.0,2264285.0,0.0,,5799902.0,4670350.0,,0.0
2025-01-12 21:07:30,ceimsm1-04,4525288.0,6580432.0,2158088.0,2014804.0,0.0,,5771937.0,4805376.0,,0.0
2025-01-12 21:07:30,ceimsm1-05,4703919.0,6801751.0,2286253.0,1954310.0,0.0,,5767373.0,4783790.0,,0.0
2025-01-12 21:07:30,ceimsm1-06,4541897.0,6794042.0,2198475.0,2159782.0,0.0,,5742088.0,4852066.0,,0.0
2025-01-12 21:07:30,ceimsm1-07,4708157.0,7246635.0,2298133.0,2185185.0,,,5643663.0,5082191.0,,0.0
2025-01-12 21:07:30,ceimsm1-08,4607109.0,7143836.0,2156993.0,2560317.0,0.0,,5428629.0,4291338.0,,0.0
