sep=,
"Time","avgTotal.cecbep1-01","avgTotal.cecbep1-02","avgTotal.cecbep1-03","avgTotal.cecbep1-04","avgTotal.cecbep1-05","avgTotal.cecbep1-06","avgTotal.cecbep1-07","avgTotal.cecbep1-08","avgTotal.cecmaz1-01","avgTotal.cecmaz1-02","avgTotal.cecmaz1-03","avgTotal.cecmaz1-04","avgTotal.cecmaz1-05","avgTotal.cecmaz1-06","avgTotal.cecmaz1-07","avgTotal.cecmaz1-08","avgTotal.cecmsm1-01","avgTotal.cecmsm1-02","avgTotal.cecmsm1-03","avgTotal.cecmsm1-04","avgTotal.cecmsm1-05","avgTotal.cecmsm1-06","avgTotal.cecmsm1-07","avgTotal.cecmsm1-08","avgTotal.cefsbin3-01","avgTotal.cefsbin3-02","avgTotal.cefsbin3-03","avgTotal.cefsbin3-04","avgTotal.cefsbin3-05","avgTotal.cefsbin3-06","avgTotal.ceihta1-01","avgTotal.ceihta1-02","avgTotal.ceihta1-03","avgTotal.ceihta1-04","avgTotal.ceihta1-05","avgTotal.ceihta1-06","avgTotal.ceihta1-07","avgTotal.ceihta1-08","avgTotal.ceihta1-09","avgTotal.ceihta1-10","avgTotal.ceihta1-11","avgTotal.ceihta1-12","avgTotal.ceihta1-13","avgTotal.ceihta1-14","avgTotal.ceihta1-15","avgTotal.ceihta1-16","avgTotal.ceihta1-17","avgTotal.ceihta1-18","avgTotal.ceihta1-19","avgTotal.ceihta1-20","avgTotal.ceimno1-01","avgTotal.ceimno1-02","avgTotal.ceimno1-03","avgTotal.ceimno1-04","avgTotal.ceimno1-05","avgTotal.ceimno1-06","avgTotal.ceimno1-07","avgTotal.ceimno1-08","avgTotal.ceimno1-09","avgTotal.ceimno1-10","avgTotal.ceimno1-11","avgTotal.ceimno1-12","avgTotal.ceimno1-13","avgTotal.ceimno1-14","avgTotal.ceimno1-15","avgTotal.ceimno1-16","avgTotal.ceimno1-17","avgTotal.ceimno1-18","avgTotal.ceimno1-19","avgTotal.ceimpe1-01","avgTotal.ceimpe1-02","avgTotal.ceimpe1-03","avgTotal.ceimpe1-04","avgTotal.ceimpe1-05","avgTotal.ceimpe1-06","avgTotal.ceimpe1-07","avgTotal.ceimpe1-08","avgTotal.ceimpe1-09","avgTotal.ceimpe1-10","avgTotal.ceimpe1-11","avgTotal.ceimpe1-12","avgTotal.ceimpe1-13","avgTotal.ceimpe1-14","avgTotal.ceimpe1-15","avgTotal.ceimpe1-16","avgTotal.ceimsm1-01","avgTotal.ceimsm1-02","avgTotal.ceimsm1-03","avgTotal.ceimsm1-04","avgTotal.ceimsm1-05","avgTotal.ceimsm1-06","avgTotal.ceimsm1-07","avgTotal.ceimsm1-08","avgTotal.ceimsm1-09","avgTotal.ceimsm1-10","avgTotal.ceimsm1-11","avgTotal.ceimsm1-12","avgTotal.ceimsm1-13","avgTotal.ceimsm1-14","avgTotal.ceimsm1-15","avgTotal.ceimsm1-16","avgTotal.ceimsm1-17","avgTotal.ceimsm1-18","avgTotal.codmno1-05","avgTotal.codmpe1-05"
2025-01-12 21:34:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:30,3026090,3072696,3032851,2901122,3084580,2865148,2919204,2727517,2954151,2658215,2670265,2590390,2823517,2516422,2943335,2601716,3591879,3358494,2920495,2821779,2984321,2807272,2732574,2682379,2623872,2858804,2720126,3015055,3165004,3088133,3277888,3353250,3345956,3352068,2580152,2888175,2826180,2949039,3294973,2878116,3209350,2777398,3115389,3169018,3189764,2680423,2525911,3338124,2935217,2165706,3786312,3561556,3911152,3806823,3308288,4154471,5070678,3341438,3676312,3479705,3084577,4472502,4666667,4481653,3691256,3601323,4733778,2910179,3128654,2951903,2398999,3240797,2727364,2915013,2713309,3373625,3011924,2992616,2621532,3230009,2358234,3557178,2455289,2957298,2775654,2885817,3778239,3635575,3446858,3686007,3468405,3766162,3595895,3774342,3672787,3750706,3620664,3636908,3655370,3749451,3662238,3649021,2923716,9428571,8000000
2025-01-12 21:34:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:34:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:00,3052067,3054466,2717990,2606102,3083319,2850503,2969713,2752501,2246104,2676625,2670285,2606952,2825644,2498986,2970528,2625589,3486230,3280370,2943902,2835023,2980772,2822268,2739289,2690035,2973394,2879053,2689037,2637616,2755633,3096838,3268411,3401059,3401705,3399682,2617450,2913115,2904295,2922261,3392585,2889267,3193349,2765301,3135816,3223993,3162906,2651940,2599397,3349828,2903510,2410839,4393622,3547704,4248595,3885117,3181383,4136625,4621946,2979265,3572977,3785815,3062141,4522790,4666667,4029291,4113306,3584085,4402227,2893725,3135475,3010757,3007499,3216844,2285703,3359809,2717212,2959399,3002080,3023994,2161614,3064604,2402834,3278776,2414053,2429270,2787450,2847320,3717806,3626572,3472075,3658152,3464837,3745430,3414143,3727864,3631159,3730590,3621284,3519782,3625129,3701563,3643710,3689932,2936484,9428571,8000000
2025-01-12 21:35:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:30,3030435,3073000,3079719,2942504,3083553,2859547,2933159,2713462,2391964,2337514,2692647,2569692,2788780,2508381,2964765,2613281,3565017,3346291,2943308,2850314,2990694,2830510,2743392,2712644,2616104,2881558,2733787,2632955,2766039,2726769,3257630,3371280,3379311,3415769,2638445,2904110,2835011,2936320,3316335,2895719,3254501,3305121,3147143,3234578,3198713,2673560,2618538,3346053,2954118,2948541,4779917,3584584,4256865,4322388,3228049,4151620,4885103,2947967,3614272,4149670,3112079,4407732,4666667,4506408,4435512,3948995,4762995,2923817,3144112,2958647,2805262,3224382,2325595,2894021,2791452,3439420,3080148,3223035,3295985,3067643,2291811,3324443,2485342,2507569,2786814,3038885,3682787,3662089,3526945,3663487,3494726,3810062,3422538,3762464,3690645,3767561,3691814,3513137,3648970,3803883,3660370,3720669,3085542,9428571,8000000
2025-01-12 21:35:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:35:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:00,3017430,3080723,3035878,2939770,3098614,2871668,2933223,2732447,2313657,2277630,2257117,2569146,2746448,2490163,2911477,2594179,4119497,3391804,2944202,2831041,2995044,2821345,2734789,2670259,2642453,2886624,2683527,2719279,2798339,3122593,3246374,3385142,2882033,3427849,2633958,2943237,2849762,2975240,3364405,2879365,3237678,2822281,3119321,3294768,3175710,2698598,2559285,3354195,2945284,3057501,4455605,3547055,4265650,3682360,3155773,4096499,4140628,3014754,3869554,4079239,3027440,4489229,4666667,3391028,3891787,3087962,4451210,2946864,3108563,2985669,3017093,3391374,2707854,2889812,3055474,3434291,2576360,2958688,2884591,3219242,2328039,2951146,2505366,2483909,2400381,3103743,3710352,3695564,3678354,3689790,3633964,3897538,3470888,3781742,3730921,3782084,3669251,3686455,3673874,3832913,3689268,3725952,3569465,9428571,8000000
2025-01-12 21:36:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:30,3059944,3090229,2682677,2968228,3095193,2889855,2936950,2461347,2404261,2257242,2196886,2560042,2752454,2492216,2908096,2552998,3484761,3299291,2546171,2469859,2952359,2775469,2259267,2319416,2591492,3227177,2696662,2638629,2767947,3096499,3253864,3345918,2330969,3379467,2589859,2958750,2844115,2944513,3324088,2805149,3219016,2792165,3106843,3251124,2743769,2617877,2563191,3287786,2892709,3076754,4449189,4134888,3553731,3642369,3135487,4166300,4680644,3073714,3590838,3235563,3082455,4477511,4666667,3319903,4383728,3622865,4420943,3369982,3106941,3002888,3126655,3187033,2229986,2866742,2737086,3369533,2863097,3090117,2685008,3255884,2349004,2965993,2440986,2439078,2812184,3619926,3825851,3660347,3643066,3649731,3614320,3763174,3477933,3768195,3677584,3714937,3652669,3655250,3632496,3833854,3675962,3729404,3181525,9428571,8000000
2025-01-12 21:36:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:36:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:00,3044642,3104988,3061123,2990025,3116452,2891180,2938131,2781367,2772429,2314421,2230837,2601710,2781155,2494980,2916947,2583391,3540355,3259040,2898090,2798163,2942819,2755043,1952832,2610824,2659994,3306019,2709661,2641972,2798880,3122175,3220925,3428064,2701312,3314732,2663451,3005642,2841370,2966080,3313674,2870145,3237851,2795206,3116167,3264003,2516772,2692537,2578859,3332167,2906103,3140139,4813326,3542664,4268959,4153894,3283116,4190789,4776513,3461050,4179560,4053934,3068849,4510172,4666667,4373126,3687948,3615356,4848442,3003078,3131449,3036830,2911526,3456799,2708688,3395057,2610863,2955018,2857396,2938084,2927284,3097081,2269620,2579766,2490976,2963438,2399970,3585134,3828673,3705383,3232601,3671660,3653959,3833524,3543528,4360353,3686989,3759182,3684038,3664188,3699619,3865947,3712934,3735345,3745315,9428571,8000000
2025-01-12 21:37:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:30,3031833,3106952,3055366,2967675,3138792,2913337,2573744,2474917,2792798,2327407,2258269,2583582,2840180,2498113,2936342,2602026,3446056,3344827,2889346,2793544,2931884,2384773,1929613,2614664,2680894,3330096,3167254,3067443,2816334,3124987,3226571,3376119,2823534,3347219,2646663,2970000,2853311,2973440,3348146,2906397,3193592,2809341,3106619,3275406,2443388,2609708,2609357,3317380,2928832,3140357,4562895,3611069,3534207,3672157,3204663,4202017,4815237,3454821,3601025,3838129,3108675,3503274,4666667,3628951,3958419,3651468,4713825,3425457,3105775,2586987,3134239,2920553,2296231,2755937,2533499,3410160,2571619,3054050,3056973,3164825,2385587,3534525,2512660,3268269,2771222,3563288,3861801,3688994,3684367,3597127,3646375,3743473,3467978,3837222,3727876,3780219,3680733,3691409,3681877,3857649,3703977,3710462,3755407,9428571,8000000
2025-01-12 21:37:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:37:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:00,3056691,3113685,3050438,2996218,3142825,2933013,2904832,2784401,2796067,2284790,2273971,2592060,2830266,2502896,2939769,2587858,3466588,3351990,2825326,2760282,2910123,2259324,1928790,2238486,3036980,3288555,3126159,3040261,2809555,2730556,3177267,3362391,3253296,3343441,2656005,2968671,2831394,2938976,3295508,2902163,3208294,2775313,3117761,3254750,2585885,2558071,2568552,2728108,2469559,3174473,4493145,3623455,3513441,3803286,3129015,3556837,4695485,2988848,3570021,3806881,3080712,3890955,4666667,3463754,3625255,3641122,4763477,3078670,3117450,3004325,3131659,3222960,2695843,3325864,3119693,3385610,2526924,2998706,2618508,3417122,2421914,2932096,2458336,2473196,2376003,3530977,3798463,3675732,3594678,3634972,3656827,3789421,3494162,3776286,3721686,3760518,3636033,3630459,3642681,3849842,3051748,3573944,3739222,9428571,8000000
2025-01-12 21:38:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:30,3048764,3106359,3039747,2964846,3107377,2911877,2927208,2755326,2471174,2317891,2604087,2575960,2838016,2516201,2937756,2593925,3503475,3332287,2833042,2769065,2520035,2079119,2214739,1988830,3041358,3277902,3120469,3042447,3210516,2731062,3238598,3264066,3300781,3321708,2622420,2961922,2794840,2935214,3290362,2850663,3149810,2808932,3042662,2767472,2913290,2597205,2496001,2778005,2097400,3140989,4860419,4144882,4212554,3236604,3178281,3555929,4177146,2911456,4177766,3475597,3066203,4359455,4666667,4436443,3603451,4020879,4780165,3040363,3102830,3038928,2908489,3336136,2665558,3342430,2994376,3429452,2620847,3347047,2800509,2823460,2249538,2957598,2476038,2543673,2748621,3558748,3780433,3629324,3644022,3693069,3623630,3812839,3527996,3765496,3635676,3777870,3639048,3589229,3115146,3767806,2805700,3771029,3781976,9428571,8000000
2025-01-12 21:38:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:38:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:00,3063966,3118739,3057007,2987727,3147021,2902976,2904766,2768428,2862022,2329546,2624558,2591235,2831428,2916233,2956071,2605428,4025669,2992954,2874226,2777303,2558773,2307673,2251047,1864327,3051299,2886115,3162808,3073750,3218173,2729795,2750824,3228171,3253581,3231845,2569780,2919441,2766334,2883797,3248444,2803102,3154359,2706017,3053973,2572707,3023486,2622531,2446956,2784796,1876726,3103816,4510476,3972600,4261561,3843090,3179058,4111798,4158313,2885868,4237162,3838153,3098061,4343680,4666667,4455917,3584377,3128831,4630142,3394282,3171047,3255322,3127097,2903073,2734618,3312805,2909004,3392579,2942880,2998479,3166856,2852517,2274924,3285333,2514111,2305743,2768732,3611929,3783697,3700211,3676252,3695173,3664370,3818983,3502885,3747989,3649363,3801116,3607080,3624250,2418809,3800215,3107429,3736402,3709731,9428571,8000000
2025-01-12 21:39:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:30,3041398,3115397,3073123,2992514,3137742,2900241,2948288,2799844,2845866,2337913,2637580,2606323,2832382,2526611,2934575,2619186,3973696,2951247,2513151,2734988,2506068,2324465,2241797,1655961,3039450,2845784,3110767,3088240,3212995,2685509,2446852,3229241,3286376,3280498,2525970,2922088,2765969,2914457,3248440,2821869,2722117,2788510,3042594,2584788,3006626,2603471,2492351,2783905,2166398,2753671,4474951,3346498,3525312,3860848,3268310,4180370,4315030,3370473,3648782,4264333,3097110,3660653,4666667,4069723,4307490,3645622,4119348,3092204,3149578,2995872,3114902,3248123,2914813,2920841,2414867,3460215,2919917,2635382,3075143,3374091,2382188,3510740,2464794,2768475,2311731,3602106,3734765,3524943,3638700,3670598,3673554,3760669,2921068,3739072,3657893,3778222,3616252,3511999,2513985,3835829,3575460,3741080,3711135,9428571,8000000
2025-01-12 21:39:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:39:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:40:00,3010776,3124957,3055685,2953959,3136797,2913998,2939812,2761855,2869921,2292983,2638559,2586800,2837984,2508171,2956232,2579841,3357996,3149337,2837318,2723195,2540726,2666984,2251875,1846700,3034105,2852058,2730347,3084450,3218209,2714268,1975350,3268358,3280350,3235961,2619685,2908574,2727717,2574230,2816706,2834879,2099944,2785230,2616489,2693544,3044842,2576819,2454997,3197930,2668212,3117686,4825024,3300678,4208660,3270159,3188737,4151310,4784219,2962394,3637229,4251049,3079530,3637659,4250000,3687402,4322898,3651973,4454395,3077672,3124372,2982575,2898273,3207253,2724142,2900226,2426463,3300884,2564723,3231139,3146687,3333418,2229151,3493638,2469986,2284435,2361287,3614779,3755128,3515955,3648705,3665323,3622901,3749321,2590088,3733200,3660679,3770461,3550755,3478796,2825798,3780170,3578141,3735060,3707302,9428571,8000000
2025-01-12 21:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
