sep=,
"Time","live.cecbep1-01","vod.cecbep1-01","live.cecbep1-02","vod.cecbep1-02","live.cecbep1-03","vod.cecbep1-03","live.cecbep1-04","vod.cecbep1-04","live.cecbep1-05","vod.cecbep1-05","live.cecbep1-06","vod.cecbep1-06","live.cecbep1-07","vod.cecbep1-07","live.cecbep1-08","vod.cecbep1-08","live.cecmaz1-01","vod.cecmaz1-01","live.cecmaz1-02","vod.cecmaz1-02","live.cecmaz1-03","vod.cecmaz1-03","live.cecmaz1-04","vod.cecmaz1-04","live.cecmaz1-05","vod.cecmaz1-05","live.cecmaz1-06","vod.cecmaz1-06","live.cecmaz1-07","vod.cecmaz1-07","live.cecmaz1-08","vod.cecmaz1-08","live.cecmsm1-01","vod.cecmsm1-01","live.cecmsm1-02","vod.cecmsm1-02","live.cecmsm1-03","vod.cecmsm1-03","live.cecmsm1-04","vod.cecmsm1-04","live.cecmsm1-05","vod.cecmsm1-05","live.cecmsm1-06","vod.cecmsm1-06","live.cecmsm1-07","vod.cecmsm1-07","live.cecmsm1-08","vod.cecmsm1-08","live.cefsbin3-01","vod.cefsbin3-01","live.cefsbin3-02","vod.cefsbin3-02","live.cefsbin3-03","vod.cefsbin3-03","live.cefsbin3-04","vod.cefsbin3-04","live.cefsbin3-05","vod.cefsbin3-05","live.cefsbin3-06","vod.cefsbin3-06","live.ceihta1-01","vod.ceihta1-01","live.ceihta1-02","vod.ceihta1-02","live.ceihta1-03","vod.ceihta1-03","live.ceihta1-04","vod.ceihta1-04","live.ceihta1-05","vod.ceihta1-05","live.ceihta1-06","vod.ceihta1-06","live.ceihta1-07","vod.ceihta1-07","live.ceihta1-08","vod.ceihta1-08","live.ceihta1-09","vod.ceihta1-09","live.ceihta1-10","vod.ceihta1-10","live.ceihta1-11","vod.ceihta1-11","live.ceihta1-12","vod.ceihta1-12","live.ceihta1-13","vod.ceihta1-13","live.ceihta1-14","vod.ceihta1-14","live.ceihta1-15","vod.ceihta1-15","live.ceihta1-16","vod.ceihta1-16","live.ceihta1-17","vod.ceihta1-17","live.ceihta1-18","vod.ceihta1-18","live.ceihta1-19","vod.ceihta1-19","live.ceihta1-20","vod.ceihta1-20","live.ceimno1-01","vod.ceimno1-01","live.ceimno1-02","vod.ceimno1-02","live.ceimno1-03","vod.ceimno1-03","live.ceimno1-04","vod.ceimno1-04","live.ceimno1-05","vod.ceimno1-05","live.ceimno1-06","vod.ceimno1-06","live.ceimno1-07","vod.ceimno1-07","live.ceimno1-08","vod.ceimno1-08","live.ceimno1-09","vod.ceimno1-09","live.ceimno1-10","vod.ceimno1-10","live.ceimno1-11","vod.ceimno1-11","live.ceimno1-12","vod.ceimno1-12","live.ceimno1-13","vod.ceimno1-13","live.ceimno1-14","vod.ceimno1-14","live.ceimno1-15","vod.ceimno1-15","live.ceimno1-16","vod.ceimno1-16","live.ceimno1-17","vod.ceimno1-17","live.ceimno1-18","vod.ceimno1-18","live.ceimno1-19","vod.ceimno1-19","live.ceimpe1-01","vod.ceimpe1-01","live.ceimpe1-02","vod.ceimpe1-02","live.ceimpe1-03","vod.ceimpe1-03","live.ceimpe1-04","vod.ceimpe1-04","live.ceimpe1-05","vod.ceimpe1-05","live.ceimpe1-06","vod.ceimpe1-06","live.ceimpe1-07","vod.ceimpe1-07","live.ceimpe1-08","vod.ceimpe1-08","live.ceimpe1-09","vod.ceimpe1-09","live.ceimpe1-10","vod.ceimpe1-10","live.ceimpe1-11","vod.ceimpe1-11","live.ceimpe1-12","vod.ceimpe1-12","live.ceimpe1-13","vod.ceimpe1-13","live.ceimpe1-14","vod.ceimpe1-14","live.ceimpe1-15","vod.ceimpe1-15","live.ceimpe1-16","vod.ceimpe1-16","live.ceimsm1-01","vod.ceimsm1-01","live.ceimsm1-02","vod.ceimsm1-02","live.ceimsm1-03","vod.ceimsm1-03","live.ceimsm1-04","vod.ceimsm1-04","live.ceimsm1-05","vod.ceimsm1-05","live.ceimsm1-06","vod.ceimsm1-06","live.ceimsm1-07","vod.ceimsm1-07","live.ceimsm1-08","vod.ceimsm1-08","live.ceimsm1-09","vod.ceimsm1-09","live.ceimsm1-10","vod.ceimsm1-10","live.ceimsm1-11","vod.ceimsm1-11","live.ceimsm1-12","vod.ceimsm1-12","live.ceimsm1-13","vod.ceimsm1-13","live.ceimsm1-14","vod.ceimsm1-14","live.ceimsm1-15","vod.ceimsm1-15","live.ceimsm1-16","vod.ceimsm1-16","live.ceimsm1-17","vod.ceimsm1-17","live.ceimsm1-18","vod.ceimsm1-18","live.codmno1-05","vod.codmno1-05","vod.codmpe1-05"
2025-01-12 21:10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:30,3924033,2585206,4046194,2588872,3999072,2423764,3913153,2444024,4052914,2548575,3934622,2385157,3695780,2554211,3973106,2090725,3813610,2510544,3812740,1587355,3844530,1899920,3932908,1329453,3849666,1921214,3734334,1659122,3764042,2515682,3897780,1494279,3970363,1902204,3852476,2974490,3738136,2218131,4014010,2007519,3982410,2352776,3904257,1910109,3953754,1588258,3171805,1012025,4511781,1693323,4445144,1971713,4481235,1586464,4407211,1550697,4339802,2077037,4270975,1741079,4154383,1976097,4072796,2241459,3892540,2781873,4013511,2808180,4175112,1463636,4016854,1445903,4187584,1796466,4027147,1617705,3997906,2669917,4064300,1443898,4023364,2166939,4018459,1749769,3813098,2158164,4116066,2384489,3972387,1930615,4208041,1617040,3828639,1579801,3860496,2077303,3838033,1668123,4040284,2319768,4393377,4604118,4307285,2520703,4304828,2765957,4632118,2533897,4280899,2390565,4146861,2787595,4337404,5765648,4056079,3176943,4258337,3131950,4293542,3692097,4462805,1874269,4299124,3171886,3000000,8000000,4313955,4861257,4161108,3907851,4092848,3819017,4281492,3702692,4583709,2454835,3927137,2822353,4030936,2516741,3798239,2698615,4325984,2288805,3842723,1887778,3941072,2414058,3695418,2388348,4015680,2492171,3439289,2994694,4053784,2783237,3639414,3444789,4187779,2725610,3376534,2389258,4089430,2246907,3564517,2044910,4413872,1861042,3411051,2084176,4072199,2659832,4295782,2835799,4165409,2650616,4092052,2686713,4233714,2562432,4125964,2680182,4208387,3591915,4078797,2871192,4256261,3601844,4165377,3413686,4243097,3342655,4170169,3609852,3936850,2313199,4146879,2549745,4152591,2957510,4025852,3249656,4198985,2766496,4115553,3476305,,8625000,8000000
2025-01-12 21:10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:00,3939254,2603254,3901143,2613622,3998226,2526685,3943315,2424669,4077659,2520895,3940416,2393995,3665012,2501999,3994112,2051063,3785266,2484388,3802899,1572883,3835083,1840203,3957889,1346569,3847274,1925771,3737992,1640312,3734375,2434254,3556515,1388175,3938296,2037478,3749409,2856650,3793019,2241569,4005953,1976474,3980215,2374423,3899879,2315143,3973483,1625671,2959593,1273325,4564075,2134074,4415715,1934055,4627724,1909744,4415824,1563593,4335584,2069488,4266563,1739093,4163921,2481598,4120339,2247906,3924682,2810053,3988776,2857785,4137758,1541885,4064738,1367400,4164800,1827550,4015104,1960364,3722369,2265946,4048109,1830082,4031797,2732204,4045912,1765729,3779779,2715999,4108307,3002443,3985108,2500704,4217163,1595977,3818726,1578725,3961937,2077594,3831349,1669044,4044751,1890129,4366267,3630137,4313089,2602637,4287061,3081541,4651818,3417559,4280312,2346894,4136783,2813208,4319891,3571346,4034484,3134523,4231776,3112363,4304445,2712684,4427026,1885974,4308738,4179225,3000000,4000000,4310136,4968450,4180305,3045200,4149111,3556976,4284930,5429334,4570136,2102192,3894381,2796335,4017922,2538066,3768621,2397787,4341574,2359924,3864794,2746109,3926484,2352098,3676742,2427383,3953510,2474772,3424597,2472672,4047325,2443939,3615968,2650181,4192233,2608160,3369494,2285953,4060884,2342605,3565435,2019357,4433402,1893127,3378084,2790058,4027949,2493849,4284451,3491056,4141203,2542260,4080239,2630250,4151583,2657916,4091841,2622141,4230151,3634751,4029272,3279303,4290332,3581028,4153195,3365520,4250591,3436936,4144193,3427701,4007636,2580884,4126018,3332806,4252420,3690476,4030171,3353329,4172264,3483378,4101076,3462700,,8625000,8000000
2025-01-12 21:11:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:30,3926353,2566225,3969493,2571673,3985522,2480229,3964738,2346185,3963300,2578917,3951903,2366183,3705416,2545902,3987151,2079085,3800827,2445782,3795537,1568338,3829178,1864324,3932338,1333848,3855888,1918725,3725508,1630781,3729310,2455693,3450398,1375319,3966951,1766254,3703219,2897852,3847977,2231547,4005479,1977634,4001187,2385945,3902095,2309665,3987993,1675046,3573422,1369958,4611671,2105114,4413531,1915688,4645569,1964579,4466895,1624059,4354235,2107904,4354652,1716456,4158989,2486058,4142616,2780469,3905807,2852527,3887506,2835225,4054549,1668089,4082819,1448410,4123221,1856776,3992320,1992781,3349562,2145231,4048339,1754898,4028596,2819798,3703999,1382656,3754581,2679203,4105017,2928635,4007159,2442724,4236608,1562842,3803606,1630545,3967383,2080033,3822731,2122546,3547702,1903912,4398851,3366062,4317121,2677752,4294848,2568754,4667135,2566997,4288252,2344644,4142187,3765936,4305391,4795830,4073207,2704764,4325985,3087319,4342146,2629310,4451168,1860685,4349145,3243783,3000000,2666667,4319021,4962598,4168373,4065675,4286704,3778053,4294832,5476158,4593907,2267019,3779375,2711651,4029348,1895280,3732250,2366727,4297014,2307739,3848300,2672468,3924179,2357047,3595079,2525022,3915459,2791384,3378261,2462707,4000677,3320555,3592783,3510979,4150653,2602176,3322853,2302904,4046028,2258383,3520009,1993190,4440453,1821356,3328096,2042892,4058415,2479835,4313199,3480313,4100695,2555997,4052954,2730159,4121361,2557721,4076696,2462423,4221217,3600962,4062921,3624878,4302748,3455933,4125838,3355314,4240584,2744284,4132250,3032310,4039159,3551160,4098409,3313322,4292387,3579672,4010051,3324236,4187436,3502450,4070050,3419695,,8625000,8000000
2025-01-12 21:11:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:11:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:00,3913381,2564998,3918260,2472961,3940368,2508821,3953847,2388613,4044363,2522280,3924584,2364038,3693628,2544455,3972313,2048726,3789074,2434298,3833480,1554763,3820190,1871322,3980282,1347714,3862739,1915356,3727377,1642303,3737438,2451041,3657081,1410302,4010264,2115561,3808952,2670182,3852193,2265018,3994830,1961196,3967854,2385572,3878151,2314123,3962708,1664524,3669410,1708208,4480716,2084795,4435337,1906445,4552556,1987727,4441824,1971528,4274379,2015435,4285972,1684035,3885311,2058619,4123409,2742829,3900027,2855885,3874446,2764417,4042868,1590555,4082513,1808214,4153660,1807960,3989615,2019694,3760471,2217728,4058873,1785938,4001524,2788514,2838203,1251401,3763478,2669349,4094207,2896514,3961880,2459598,4231568,1603238,3763727,1553091,3989552,2662988,3819173,2187174,3897760,1838682,4361447,3060003,4269922,2592628,4276774,3691201,4635979,2423901,4265857,2286395,4114748,3765632,4288184,5089445,4108627,3170721,4260970,3112374,4290796,3470627,4402345,1865867,4274684,3233599,3000000,2666667,4273629,4802159,4185504,2890204,4094649,3604677,4251867,4913077,4585488,2583586,3681393,2712248,3995160,2570663,3739688,2408633,4244773,2298520,3827497,2517727,3889386,2503652,3650807,2259608,3935076,2863319,3387440,2463126,4010149,2937739,3574052,3046423,4113263,2593934,3332359,2333902,4005571,2274190,3529449,1944966,4391729,1886584,3343305,2682299,3920088,2336000,4265592,3500967,4127297,2660885,4081447,2776515,4089535,2546730,3990190,2471187,4219675,3616415,4004562,3359691,4282382,3541287,4167555,3321676,4207458,3174845,4128611,3215960,4019213,3484323,4114566,3391838,4281105,3576674,4020847,3339711,4181581,3478716,4074683,3452119,,8657894,8000000
2025-01-12 21:12:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:30,3857923,2593880,3949882,2599092,3939528,2452328,3906743,2315071,4013580,2525295,3930912,2331385,3689764,2469519,3946014,2065493,3812658,2523044,3823216,1291675,3842895,1912785,3850439,1340626,3872439,1931018,3738466,1662675,3764459,2452646,3673801,1413556,3647131,2718136,3802937,2656223,3893760,1852797,4011150,2030383,4005095,2446578,3883232,2385679,3958746,1698480,3682071,1749420,4594565,2091116,4492551,1939858,4631212,1996315,4466902,1939687,4290683,1958641,4329427,1693514,2819241,1752859,4138188,2826977,3932146,2815914,3945626,2749788,4049762,1514531,3727091,1390799,4187116,1827049,4029185,2013318,3848949,2817345,4070288,1471121,4047880,2805914,3713067,1406668,3769846,2700270,4107168,2917358,4009872,2485228,4212101,1635349,3788176,1594021,3983106,2681671,3847465,2174224,3970568,1822136,4399004,3048861,4309741,2631079,4303565,3710256,4635554,3089964,4318640,2353640,4187946,3096575,4341544,4549882,4045440,2444131,4341723,3107881,4288275,3356455,4435598,1863049,4318199,4263502,3000000,4333333,4324579,4894286,4182816,4373814,4145609,3494879,4316372,4193019,4567634,2272129,3763608,2565998,4019322,1901898,3734834,2370420,4246139,2278537,3836907,2365169,3905062,2422848,3626674,2437763,3980184,2699940,3380745,3541377,3988754,2374650,3568404,2029097,4139897,1879007,3315988,2333469,4054022,2330527,3532624,1987155,4367218,1780331,3343605,2585520,4003489,2511741,4304549,3471501,4189961,2699429,4114926,2806348,4165418,2580527,3429265,2219033,4252854,3583572,4051962,3352014,4283703,3461003,4159024,3271070,4240689,3229504,4158442,3301968,4006913,3430097,4140659,3411526,4364348,3588018,4050673,3346319,4187881,3531611,4085575,3365466,,8704225,8000000
2025-01-12 21:12:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:12:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 21:13:00,3954831,2551229,3948342,2579949,3941569,2433024,3945994,2316853,3924076,2543981,3975076,2325233,3685297,2495772,3965525,2061486,3811861,2497387,3816826,1569557,3825871,1899125,3969094,1716852,3846057,1893473,3726808,1661070,3799462,2511520,3653199,1790938,3973878,2406969,3796129,2728855,3901262,2288070,4029072,2011054,4021491,2374211,3905871,1871599,4030646,1664497,3719906,1761816,4450854,1652196,4415871,1926601,4521168,1597785,4503413,1587251,4300748,2013818,4318373,1687718,3423831,1774380,4075138,2793949,3939953,2834601,3493016,2241657,4015613,1654635,2056261,1141814,4202943,1790645,3984712,1609752,3871009,2813064,4059846,1427799,4035541,2802430,3568973,1681860,3760763,2692258,4011870,2331050,4026189,2493175,4179172,1633454,3429884,1236212,3986496,2129444,3875920,2170524,3984657,1833798,4396264,3061504,4299990,2663972,4263937,3343782,4650752,2435938,4323097,2351445,4164740,3199498,4323021,4598768,4047237,3256815,4335784,3238439,4310333,2952044,4441002,2052809,4306801,4194467,3000000,6500000,4321582,4918047,4147731,3135979,4113502,3393827,4305855,5050872,4601137,1892479,3892635,2723177,4060209,1910805,3756557,2439435,4253065,2279324,3890069,2711409,3957948,2522442,3616974,3193356,3972247,2861438,3413864,2952763,4037975,2363032,3642728,2182598,4160150,2462205,3321233,2255268,4064981,1785578,3554288,1957436,4419931,1828050,3356617,2725795,4065259,2576570,4337080,3507929,4161519,2673783,4113408,3442809,4161671,2604752,3555954,2230005,4240714,3607599,4056564,3355613,4344012,3493228,4173753,3366200,4290233,3359051,4162592,3355477,4087467,3419189,4146729,3347339,4351952,3618531,4018155,3332232,4199457,3529630,4089955,3153319,,8714285,8000000
2025-01-12 21:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
